Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,1058,0.01
,,,,,,,1059,0.01
,,,,,,,1060,0.01
,,,,,,,1061,0.01
,,,,,,,1062,0.01
,,,,,,,1063,0.01
,,,,,,,1064,0.01
,,,,,,,1065,0.01
,,,,,,,1066,0.01
,,,,,,,1067,0.01
,,,,,,,1068,0.01
,,,,,,,1069,0.01
,,,,,,,1070,0.01
,,,,,,,1071,0.01
,,,,,,,1072,0.01
,,,,,,,1073,0.01
,,,,,,,1074,0.01
,,,,,,,1075,0.01
,,,,,,,1076,0.01
,,,,,,,1077,0.01
,,,,,,,1078,0.01
,,,,,,,1079,0.01
,,,,,,,1080,0.01
,,,,,,,1081,0.01
,,,,,,,1082,0.01
,,,,,,,1083,0.01
,,,,,,,1084,0.01
,,,,,,,1085,0.01
,,,,,,,1086,0.01
,,,,,,,1087,0.01
,,,,,,,1088,0.01
,,,,,,,1089,0.01
,,,,,,,1090,0.01
,,,,,,,1091,0.01
,,,,,,,1092,0.01
,,,,,,,1093,0.01
,,,,,,,1094,0.01
,,,,,,,1095,0.01
,,,,,,,1096,0.01
,,,,,,,1097,0.01
,,,,,,,1098,0.01
,,,,,,,1099,0.01
,,,,,,,1100,0.01
,,,,,,,1101,0.01
,,,,,,,1102,0.01
,,,,,,,1103,0.01
,,,,,,,1104,0.01
,,,,,,,1105,0.01
,,,,,,,1106,0.01
,,,,,,,1107,0.01
,,,,,,,1108,0.01
,,,,,,,1109,0.01
,,,,,,,1110,0.01
,,,,,,,1111,0.01
,,,,,,,1112,0.01
,,,,,,,1113,0.01
,,,,,,,1114,0.01
,,,,,,,1115,0.01
,,,,,,,1116,0.01
,,,,,,,1117,0.01
,,,,,,,1118,0.01
,,,,,,,1119,0.01
,,,,,,,1120,0.01
,,,,,,,1121,0.01
,,,,,,,1122,0.01
,,,,,,,1123,0.01
,,,,,,,1124,0.01
,,,,,,,1125,0.01
,,,,,,,1126,0.01
,,,,,,,1127,0.01
,,,,,,,1128,0.01
,,,,,,,1129,0.01
,,,,,,,1130,0.01
,,,,,,,1131,0.01
,,,,,,,1132,0.01
,,,,,,,1133,0.01
,,,,,,,1134,0.01
,,,,,,,1135,0.01
,,,,,,,1136,0.01
,,,,,,,1137,0.01
,,,,,,,1138,0.01
,,,,,,,1139,0.01
,,,,,,,1140,0.01
,,,,,,,1141,0.01
,,,,,,,1142,0.01
,,,,,,,1143,0.01
,,,,,,,1144,0.01
,,,,,,,1145,0.01
,,,,,,,1146,0.01
,,,,,,,1147,0.01
,,,,,,,1148,0.01
,,,,,,,1149,0.01
,,,,,,,1150,0.01
,,,,,,,1151,0.01
,,,,,,,1152,0.01
,,,,,,,1153,0.01
,,,,,,,1154,0.01
,,,,,,,1155,0.01
,,,,,,,1156,0.01
,,,,,,,1157,0.01
,,,,,,,1158,0.01
,,,,,,,1159,0.01
,,,,,,,1160,0.01
,,,,,,,1161,0.01
,,,,,,,1162,0.01
,,,,,,,1163,0.01
,,,,,,,1164,0.01
,,,,,,,1165,0.01
,,,,,,,1166,0.01
,,,,,,,1167,0.01
,,,,,,,1168,0.01
,,,,,,,1169,0.01
,,,,,,,1170,0.01
,,,,,,,1171,0.01
,,,,,,,1172,0.01
,,,,,,,1173,0.01
,,,,,,,1174,0.01
,,,,,,,1175,0.01
,,,,,,,1176,0.01
,,,,,,,1177,0.01
,,,,,,,1178,0.01
,,,,,,,1179,0.01
,,,,,,,1180,0.01
,,,,,,,1181,0.01
,,,,,,,1182,0.01
,,,,,,,1183,0.01
,,,,,,,1184,0.01
,,,,,,,1185,0.01
,,,,,,,1186,0.01
,,,,,,,1187,0.01
,,,,,,,1188,0.01
,,,,,,,1189,0.01
,,,,,,,1190,0.01
,,,,,,,1191,0.01
,,,,,,,1192,0.01
,,,,,,,1193,0.01
,,,,,,,1194,0.01
,,,,,,,1195,0.01
,,,,,,,1196,0.01
,,,,,,,1197,0.01
,,,,,,,1198,0.01
,,,,,,,1199,0.01
,,,,,,,1200,0.01
,,,,,,,1201,0.01
,,,,,,,1202,0.01
,,,,,,,1203,0.01
,,,,,,,1204,0.01
,,,,,,,1205,0.01
,,,,,,,1206,0.01
,,,,,,,1207,0.01
,,,,,,,1208,0.01
,,,,,,,1209,0.01
,,,,,,,1210,0.01
,,,,,,,1211,0.01
,,,,,,,1212,0.01
,,,,,,,1213,0.01
,,,,,,,1214,0.01
,,,,,,,1215,0.01
,,,,,,,1216,0.01
,,,,,,,1217,0.01
,,,,,,,1218,0.01
,,,,,,,1219,0.01
,,,,,,,1220,0.01
,,,,,,,1221,0.01
,,,,,,,1222,0.01
,,,,,,,1223,0.01
,,,,,,,1224,0.01
,,,,,,,1225,0.01
,,,,,,,1226,0.01
,,,,,,,1227,0.01
,,,,,,,1228,0.01
,,,,,,,1229,0.01
,,,,,,,1230,0.01
,,,,,,,1231,0.01
,,,,,,,1232,0.01
,,,,,,,1233,0.01
,,,,,,,1234,0.01
,,,,,,,1235,0.01
,,,,,,,1236,0.01
,,,,,,,1237,0.01
,,,,,,,1238,0.01
,,,,,,,1239,0.01
,,,,,,,1240,0.01
,,,,,,,1241,0.01
,,,,,,,1242,0.01
,,,,,,,1243,0.01
,,,,,,,1244,0.01
,,,,,,,1245,0.01
,,,,,,,1246,0.01
,,,,,,,1247,0.01
,,,,,,,1248,0.01
,,,,,,,1249,0.01
,,,,,,,1250,0.01
,,,,,,,1251,0.01
,,,,,,,1252,0.01
,,,,,,,1253,0.01
,,,,,,,1254,0.01
,,,,,,,1255,0.01
,,,,,,,1256,0.01
,,,,,,,1257,0.01
,,,,,,,1258,0.01
,,,,,,,1259,0.01
,,,,,,,1260,0.01
,,,,,,,1261,0.01
,,,,,,,1262,0.01
,,,,,,,1263,0.01
,,,,,,,1264,0.01
,,,,,,,1265,0.01
,,,,,,,1266,0.01
,,,,,,,1267,0.01
,,,,,,,1268,0.01
,,,,,,,1269,0.01
,,,,,,,1270,0.01
,,,,,,,1271,0.01
,,,,,,,1272,0.01
,,,,,,,1273,0.01
,,,,,,,1274,0.01
,,,,,,,1275,0.01
,,,,,,,1276,0.01
,,,,,,,1277,0.01
,,,,,,,1278,0.01
,,,,,,,1279,0.01
,,,,,,,1280,0.01
,,,,,,,1281,0.01
,,,,,,,1282,0.01
,,,,,,,1283,0.01
,,,,,,,1284,0.01
,,,,,,,1285,0.01
,,,,,,,1286,0.01
,,,,,,,1287,0.01
,,,,,,,1288,0.01
,,,,,,,1289,0.01
,,,,,,,1290,0.01
,,,,,,,1291,0.01
,,,,,,,1292,0.01
,,,,,,,1293,0.01
,,,,,,,1294,0.01
,,,,,,,1295,0.01
,,,,,,,1296,0.01
,,,,,,,1297,0.01
,,,,,,,1298,0.01
,,,,,,,1299,0.01
,,,,,,,1300,0.01
,,,,,,,1301,0.01
,,,,,,,1302,0.01
,,,,,,,1303,0.01
,,,,,,,1304,0.01
,,,,,,,1305,0.01
,,,,,,,1306,0.01
,,,,,,,1307,0.01
,,,,,,,1308,0.01
,,,,,,,1309,0.01
,,,,,,,1310,0.01
,,,,,,,1311,0.01
,,,,,,,1312,0.01
,,,,,,,1313,0.01
,,,,,,,1314,0.01
,,,,,,,1315,0.01
,,,,,,,1316,0.01
,,,,,,,1317,0.01
,,,,,,,1318,0.01
,,,,,,,1319,0.01
,,,,,,,1320,0.01
,,,,,,,1321,0.01
,,,,,,,1322,0.01
,,,,,,,1323,0.01
,,,,,,,1324,0.01
,,,,,,,1325,0.01
,,,,,,,1326,0.01
,,,,,,,1327,0.01
,,,,,,,1328,0.01
,,,,,,,1329,0.01
,,,,,,,1330,0.01
,,,,,,,1331,0.01
,,,,,,,1332,0.01
,,,,,,,1333,0.01
,,,,,,,1334,0.01
,,,,,,,1335,0.01
,,,,,,,1336,0.01
,,,,,,,1337,0.01
,,,,,,,1338,0.01
,,,,,,,1339,0.01
,,,,,,,1340,0.01
,,,,,,,1341,0.01
,,,,,,,1342,0.01
,,,,,,,1343,0.01
,,,,,,,1344,0.01
,,,,,,,1345,0.01
,,,,,,,1346,0.01
,,,,,,,1347,0.01
,,,,,,,1348,0.01
,,,,,,,1349,0.01
,,,,,,,1350,0.01
,,,,,,,1351,0.01
,,,,,,,1352,0.01
,,,,,,,1353,0.01
,,,,,,,1354,0.01
,,,,,,,1355,0.01
,,,,,,,1356,0.01
,,,,,,,1357,0.01
,,,,,,,1358,0.01
,,,,,,,1359,0.01
,,,,,,,1360,0.01
,,,,,,,1361,0.01
,,,,,,,1362,0.01
,,,,,,,1363,0.01
,,,,,,,1364,0.01
,,,,,,,1365,0.01
,,,,,,,1366,0.01
,,,,,,,1367,0.01
,,,,,,,1368,0.01
,,,,,,,1369,0.01
,,,,,,,1370,0.01
,,,,,,,1371,0.01
,,,,,,,1372,0.01
,,,,,,,1373,0.01
,,,,,,,1374,0.01
,,,,,,,1375,0.01
,,,,,,,1376,0.01
,,,,,,,1377,0.01
,,,,,,,1378,0.01
,,,,,,,1379,0.01
,,,,,,,1380,0.01
,,,,,,,1381,0.01
,,,,,,,1382,0.01
,,,,,,,1383,0.01
,,,,,,,1384,0.01
,,,,,,,1385,0.01
,,,,,,,1386,0.01
,,,,,,,1387,0.01
,,,,,,,1388,0.01
,,,,,,,1389,0.01
,,,,,,,1390,0.01
,,,,,,,1391,0.01
,,,,,,,1392,0.01
,,,,,,,1393,0.01
,,,,,,,1394,0.01
,,,,,,,1395,0.01
,,,,,,,1396,0.01
,,,,,,,1397,0.01
,,,,,,,1398,0.01
,,,,,,,1399,0.01
,,,,,,,1400,0.01
,,,,,,,1401,0.01
,,,,,,,1402,0.01
,,,,,,,1403,0.01
,,,,,,,1404,0.01
,,,,,,,1405,0.01
,,,,,,,1406,0.01
,,,,,,,1407,0.01
,,,,,,,1408,0.01
,,,,,,,1409,0.01
,,,,,,,1410,0.01
,,,,,,,1411,0.01
,,,,,,,1412,0.01
,,,,,,,1413,0.01
,,,,,,,1414,0.01
,,,,,,,1415,0.01
,,,,,,,1416,0.01
,,,,,,,1417,0.01
,,,,,,,1418,0.01
,,,,,,,1419,0.01
,,,,,,,1420,0.01
,,,,,,,1421,0.01
,,,,,,,1422,0.01
,,,,,,,1423,0.01
,,,,,,,1424,0.01
,,,,,,,1425,0.01
,,,,,,,1426,0.01
,,,,,,,1427,0.01
,,,,,,,1428,0.01
,,,,,,,1429,0.01
,,,,,,,1430,0.01
,,,,,,,1431,0.01
,,,,,,,1432,0.01
,,,,,,,1433,0.01
,,,,,,,1434,0.01
,,,,,,,1435,0.01
,,,,,,,1436,0.01
,,,,,,,1437,0.01
,,,,,,,1438,0.01
,,,,,,,1439,0.01
,,,,,,,1440,0.01
,,,,,,,1441,0.01
,,,,,,,1442,0.01
,,,,,,,1443,0.01
,,,,,,,1444,0.01
,,,,,,,1445,0.01
,,,,,,,1446,0.01
,,,,,,,1447,0.01
,,,,,,,1448,0.01
,,,,,,,1449,0.01
,,,,,,,1450,0.01
,,,,,,,1451,0.01
,,,,,,,1452,0.01
,,,,,,,1453,0.01
,,,,,,,1454,0.01
,,,,,,,1455,0.01
,,,,,,,1456,0.01
,,,,,,,1457,0.01
,,,,,,,1458,0.01
,,,,,,,1459,0.01
,,,,,,,1460,0.01
,,,,,,,1461,0.01
,,,,,,,1462,0.01
,,,,,,,1463,0.01
,,,,,,,1464,0.01
,,,,,,,1465,0.01
,,,,,,,1466,0.01
,,,,,,,1467,0.01
,,,,,,,1468,0.01
,,,,,,,1469,0.01
,,,,,,,1470,0.01
,,,,,,,1471,0.01
,,,,,,,1472,0.01
,,,,,,,1473,0.01
,,,,,,,1474,0.01
,,,,,,,1475,0.01
,,,,,,,1476,0.01
,,,,,,,1477,0.01
,,,,,,,1478,0.01
,,,,,,,1479,0.01
,,,,,,,1480,0.01
,,,,,,,1481,0.01
,,,,,,,1482,0.01
,,,,,,,1483,0.01
,,,,,,,1484,0.01
,,,,,,,1485,0.01
,,,,,,,1486,0.01
,,,,,,,1487,0.01
,,,,,,,1488,0.01
,,,,,,,1489,0.01
,,,,,,,1490,0.01
,,,,,,,1491,0.01
,,,,,,,1492,0.01
,,,,,,,1493,0.01
,,,,,,,1494,0.01
,,,,,,,1495,0.01
,,,,,,,1496,0.01
,,,,,,,1497,0.01
,,,,,,,1498,0.01
,,,,,,,1499,0.01
,,,,,,,1500,0.01
,,,,,,,1501,0.01
,,,,,,,1502,0.01
,,,,,,,1503,0.01
,,,,,,,1504,0.01
,,,,,,,1505,0.01
,,,,,,,1506,0.01
,,,,,,,1507,0.01
,,,,,,,1508,0.01
,,,,,,,1509,0.01
,,,,,,,1510,0.01
,,,,,,,1511,0.01
,,,,,,,1512,0.01
,,,,,,,1513,0.01
,,,,,,,1514,0.01
,,,,,,,1515,0.01
,,,,,,,1516,0.01
,,,,,,,1517,0.01
,,,,,,,1518,0.01
,,,,,,,1519,0.01
,,,,,,,1520,0.01
,,,,,,,1521,0.01
,,,,,,,1522,0.01
,,,,,,,1523,0.01
,,,,,,,1524,0.01
,,,,,,,1525,0.01
,,,,,,,1526,0.01
,,,,,,,1527,0.01
,,,,,,,1528,0.01
,,,,,,,1529,0.01
,,,,,,,1530,0.01
,,,,,,,1531,0.01
,,,,,,,1532,0.01
,,,,,,,1533,0.01
,,,,,,,1534,0.01
,,,,,,,1535,0.01
,,,,,,,1536,0.01
,,,,,,,1537,0.01
,,,,,,,1538,0.01
,,,,,,,1539,0.01
,,,,,,,1540,0.01
,,,,,,,1541,0.01
,,,,,,,1542,0.01
,,,,,,,1543,0.01
,,,,,,,1544,0.01
,,,,,,,1545,0.01
,,,,,,,1546,0.01
,,,,,,,1547,0.01
,,,,,,,1548,0.01
,,,,,,,1549,0.01
,,,,,,,1550,0.01
,,,,,,,1551,0.01
,,,,,,,1552,0.01
,,,,,,,1553,0.01
,,,,,,,1554,0.01
,,,,,,,1555,0.01
,,,,,,,1556,0.01
,,,,,,,1557,0.01
,,,,,,,1558,0.01
,,,,,,,1559,0.01
,,,,,,,1560,0.01
,,,,,,,1561,0.01
,,,,,,,1562,0.01
,,,,,,,1563,0.01
,,,,,,,1564,0.01
,,,,,,,1565,0.01
,,,,,,,1566,0.01
,,,,,,,1567,0.01
,,,,,,,1568,0.01
,,,,,,,1569,0.01
,,,,,,,1570,0.01
,,,,,,,1571,0.01
,,,,,,,1572,0.01
,,,,,,,1573,0.01
,,,,,,,1574,0.01
,,,,,,,1575,0.01
,,,,,,,1576,0.01
,,,,,,,1577,0.01
,,,,,,,1578,0.01
,,,,,,,1579,0.01
,,,,,,,1580,0.01
,,,,,,,1581,0.01
,,,,,,,1582,0.01
,,,,,,,1583,0.01
,,,,,,,1584,0.01
,,,,,,,1585,0.01
,,,,,,,1586,0.01
,,,,,,,1587,0.01
,,,,,,,1588,0.01
,,,,,,,1589,0.01
,,,,,,,1590,0.01
,,,,,,,1591,0.01
,,,,,,,1592,0.01
,,,,,,,1593,0.01
,,,,,,,1594,0.01
,,,,,,,1595,0.01
,,,,,,,1596,0.01
,,,,,,,1597,0.01
,,,,,,,1598,0.01
,,,,,,,1599,0.01
,,,,,,,1600,0.01
,,,,,,,1601,0.01
,,,,,,,1602,0.01
,,,,,,,1603,0.01
,,,,,,,1604,0.01
,,,,,,,1605,0.01
,,,,,,,1606,0.01
,,,,,,,1607,0.01
,,,,,,,1608,0.01
,,,,,,,1609,0.01
,,,,,,,1610,0.01
,,,,,,,1611,0.01
,,,,,,,1612,0.01
,,,,,,,1613,0.01
,,,,,,,1614,0.01
,,,,,,,1615,0.01
,,,,,,,1616,0.01
,,,,,,,1617,0.01
,,,,,,,1618,0.01
,,,,,,,1619,0.01
,,,,,,,1620,0.01
,,,,,,,1621,0.01
,,,,,,,1622,0.01
,,,,,,,1623,0.01
,,,,,,,1624,0.01
,,,,,,,1625,0.01
,,,,,,,1626,0.01
,,,,,,,1627,0.01
,,,,,,,1628,0.01
,,,,,,,1629,0.01
,,,,,,,1630,0.01
,,,,,,,1631,0.01
,,,,,,,1632,0.01
,,,,,,,1633,0.01
,,,,,,,1634,0.01
,,,,,,,1635,0.01
,,,,,,,1636,0.01
,,,,,,,1637,0.01
,,,,,,,1638,0.01
,,,,,,,1639,0.01
,,,,,,,1640,0.01
,,,,,,,1641,0.01
,,,,,,,1642,0.01
,,,,,,,1643,0.01
,,,,,,,1644,0.01
,,,,,,,1645,0.01
,,,,,,,1646,0.01
,,,,,,,1647,0.01
,,,,,,,1648,0.01
,,,,,,,1649,0.01
,,,,,,,1650,0.01
,,,,,,,1651,0.01
,,,,,,,1652,0.01
,,,,,,,1653,0.01
,,,,,,,1654,0.01
,,,,,,,1655,0.01
,,,,,,,1656,0.01
,,,,,,,1657,0.01
,,,,,,,1658,0.01
,,,,,,,1659,0.01
,,,,,,,1660,0.01
,,,,,,,1661,0.01
,,,,,,,1662,0.01
,,,,,,,1663,0.01
,,,,,,,1664,0.01
,,,,,,,1665,0.01
,,,,,,,1666,0.01
,,,,,,,1667,0.01
,,,,,,,1668,0.01
,,,,,,,1669,0.01
,,,,,,,1670,0.01
,,,,,,,1671,0.01
,,,,,,,1672,0.01
,,,,,,,1673,0.01
,,,,,,,1674,0.01
,,,,,,,1675,0.01
,,,,,,,1676,0.01
,,,,,,,1677,0.01
,,,,,,,1678,0.01
,,,,,,,1679,0.01
,,,,,,,1680,0.01
,,,,,,,1681,0.01
,,,,,,,1682,0.01
,,,,,,,1683,0.01
,,,,,,,1684,0.01
,,,,,,,1685,0.01
,,,,,,,1686,0.01
,,,,,,,1687,0.01
,,,,,,,1688,0.01
,,,,,,,1689,0.01
,,,,,,,1690,0.01
,,,,,,,1691,0.01
,,,,,,,1692,0.01
,,,,,,,1693,0.01
,,,,,,,1694,0.01
,,,,,,,1695,0.01
,,,,,,,1696,0.01
,,,,,,,1697,0.01
,,,,,,,1698,0.01
,,,,,,,1699,0.01
,,,,,,,1700,0.01
,,,,,,,1701,0.01
,,,,,,,1702,0.01
,,,,,,,1703,0.01
,,,,,,,1704,0.01
,,,,,,,1705,0.01
,,,,,,,1706,0.01
,,,,,,,1707,0.01
,,,,,,,1708,0.01
,,,,,,,1709,0.01
,,,,,,,1710,0.01
,,,,,,,1711,0.01
,,,,,,,1712,0.01
,,,,,,,1713,0.01
,,,,,,,1714,0.01
,,,,,,,1715,0.01
,,,,,,,1716,0.01
,,,,,,,1717,0.01
,,,,,,,1718,0.01
,,,,,,,1719,0.01
,,,,,,,1720,0.01
,,,,,,,1721,0.01
,,,,,,,1722,0.01
,,,,,,,1723,0.01
,,,,,,,1724,0.01
,,,,,,,1725,0.01
,,,,,,,1726,0.01
,,,,,,,1727,0.01
,,,,,,,1728,0.01
,,,,,,,1729,0.01
,,,,,,,1730,0.01
,,,,,,,1731,0.01
,,,,,,,1732,0.01
,,,,,,,1733,0.01
,,,,,,,1734,0.01
,,,,,,,1735,0.01
,,,,,,,1736,0.01
,,,,,,,1737,0.01
,,,,,,,1738,0.01
,,,,,,,1739,0.01
,,,,,,,1740,0.01
,,,,,,,1741,0.01
,,,,,,,1742,0.01
,,,,,,,1743,0.01
,,,,,,,1744,0.01
,,,,,,,1745,0.01
,,,,,,,1746,0.01
,,,,,,,1747,0.01
,,,,,,,1748,0.01
,,,,,,,1749,0.01
,,,,,,,1750,0.01
,,,,,,,1751,0.01
,,,,,,,1752,0.01
,,,,,,,1753,0.01
,,,,,,,1754,0.01
,,,,,,,1755,0.01
,,,,,,,1756,0.01
,,,,,,,1757,0.01
,,,,,,,1758,0.01
,,,,,,,1759,0.01
,,,,,,,1760,0.01
,,,,,,,1761,0.01
,,,,,,,1762,0.01
,,,,,,,1763,0.01
,,,,,,,1764,0.01
,,,,,,,1765,0.01
,,,,,,,1766,0.01
,,,,,,,1767,0.01
,,,,,,,1768,0.01
,,,,,,,1769,0.01
,,,,,,,1770,0.01
,,,,,,,1771,0.01
,,,,,,,1772,0.01
,,,,,,,1773,0.01
,,,,,,,1774,0.01
,,,,,,,1775,0.01
,,,,,,,1776,0.01
,,,,,,,1777,0.01
,,,,,,,1778,0.01
,,,,,,,1779,0.01
,,,,,,,1780,0.01
,,,,,,,1781,0.01
,,,,,,,1782,0.01
,,,,,,,1783,0.01
,,,,,,,1784,0.01
,,,,,,,1785,0.01
,,,,,,,1786,0.01
,,,,,,,1787,0.01
,,,,,,,1788,0.01
,,,,,,,1789,0.01
,,,,,,,1790,0.01
,,,,,,,1791,0.01
,,,,,,,1792,0.01
,,,,,,,1793,0.01
,,,,,,,1794,0.01
,,,,,,,1795,0.01
,,,,,,,1796,0.01
,,,,,,,1797,0.01
,,,,,,,1798,0.01
,,,,,,,1799,0.01
,,,,,,,1800,0.01
,,,,,,,1801,0.01
,,,,,,,1802,0.01
,,,,,,,1803,0.01
,,,,,,,1804,0.01
,,,,,,,1805,0.01
,,,,,,,1806,0.01
,,,,,,,1807,0.01
,,,,,,,1808,0.01
,,,,,,,1809,0.01
,,,,,,,1810,0.01
,,,,,,,1811,0.01
,,,,,,,1812,0.01
,,,,,,,1813,0.01
,,,,,,,1814,0.01
,,,,,,,1815,0.01
,,,,,,,1816,0.01
,,,,,,,1817,0.01
,,,,,,,1818,0.01
,,,,,,,1819,0.01
,,,,,,,1820,0.01
,,,,,,,1821,0.01
,,,,,,,1822,0.01
,,,,,,,1823,0.01
,,,,,,,1824,0.01
,,,,,,,1825,0.01
,,,,,,,1826,0.01
,,,,,,,1827,0.01
,,,,,,,1828,0.01
,,,,,,,1829,0.01
,,,,,,,1830,0.01
,,,,,,,1831,0.01
,,,,,,,1832,0.01
,,,,,,,1833,0.01
,,,,,,,1834,0.01
,,,,,,,1835,0.01
,,,,,,,1836,0.01
,,,,,,,1837,0.01
,,,,,,,1838,0.01
,,,,,,,1839,0.01
,,,,,,,1840,0.01
,,,,,,,1841,0.01
,,,,,,,1842,0.01
,,,,,,,1843,0.01
,,,,,,,1844,0.01
,,,,,,,1845,0.01
,,,,,,,1846,0.01
,,,,,,,1847,0.01
,,,,,,,1848,0.01
,,,,,,,1849,0.01
,,,,,,,1850,0.01
,,,,,,,1851,0.01
,,,,,,,1852,0.01
,,,,,,,1853,0.01
,,,,,,,1854,0.01
,,,,,,,1855,0.01
,,,,,,,1856,0.01
,,,,,,,1857,0.01
,,,,,,,1858,0.01
,,,,,,,1859,0.01
,,,,,,,1860,0.01
,,,,,,,1861,0.01
,,,,,,,1862,0.01
,,,,,,,1863,0.01
,,,,,,,1864,0.01
,,,,,,,1865,0.01
,,,,,,,1866,0.01
,,,,,,,1867,0.01
,,,,,,,1868,0.01
,,,,,,,1869,0.01
,,,,,,,1870,0.01
,,,,,,,1871,0.01
,,,,,,,1872,0.01
,,,,,,,1873,0.01
,,,,,,,1874,0.01
,,,,,,,1875,0.01
,,,,,,,1876,0.01
,,,,,,,1877,0.01
,,,,,,,1878,0.01
,,,,,,,1879,0.01
,,,,,,,1880,0.01
,,,,,,,1881,0.01
,,,,,,,1882,0.01
,,,,,,,1883,0.01
,,,,,,,1884,0.01
,,,,,,,1885,0.01
,,,,,,,1886,0.01
,,,,,,,1887,0.01
,,,,,,,1888,0.01
,,,,,,,1889,0.01
,,,,,,,1890,0.01
,,,,,,,1891,0.01
,,,,,,,1892,0.01
,,,,,,,1893,0.01
,,,,,,,1894,0.01
,,,,,,,1895,0.01
,,,,,,,1896,0.01
,,,,,,,1897,0.01
,,,,,,,1898,0.01
,,,,,,,1899,0.01
,,,,,,,1900,0.01
,,,,,,,1901,0.01
,,,,,,,1902,0.01
,,,,,,,1903,0.01
,,,,,,,1904,0.01
,,,,,,,1905,0.01
,,,,,,,1906,0.01
,,,,,,,1907,0.01
,,,,,,,1908,0.01
,,,,,,,1909,0.01
,,,,,,,1910,0.01
,,,,,,,1911,0.01
,,,,,,,1912,0.01
,,,,,,,1913,0.01
,,,,,,,1914,0.01
,,,,,,,1915,0.01
,,,,,,,1916,0.01
,,,,,,,1917,0.01
,,,,,,,1918,0.01
,,,,,,,1919,0.01
,,,,,,,1920,0.01
,,,,,,,1921,0.01
,,,,,,,1922,0.01
,,,,,,,1923,0.01
,,,,,,,1924,0.01
,,,,,,,1925,0.01
,,,,,,,1926,0.01
,,,,,,,1927,0.01
,,,,,,,1928,0.01
,,,,,,,1929,0.01
,,,,,,,1930,0.01
,,,,,,,1931,0.01
,,,,,,,1932,0.01
,,,,,,,1933,0.01
,,,,,,,1934,0.01
,,,,,,,1935,0.01
,,,,,,,1936,0.01
,,,,,,,1937,0.01
,,,,,,,1938,0.01
,,,,,,,1939,0.01
,,,,,,,1940,0.01
,,,,,,,1941,0.01
,,,,,,,1942,0.01
,,,,,,,1943,0.01
,,,,,,,1944,0.01
,,,,,,,1945,0.01
,,,,,,,1946,0.01
,,,,,,,1947,0.01
,,,,,,,1948,0.01
,,,,,,,1949,0.01
,,,,,,,1950,0.01
,,,,,,,1951,0.01
,,,,,,,1952,0.01
,,,,,,,1953,0.01
,,,,,,,1954,0.01
,,,,,,,1955,0.01
,,,,,,,1956,0.01
,,,,,,,1957,0.01
,,,,,,,1958,0.01
,,,,,,,1959,0.01
,,,,,,,1960,0.01
,,,,,,,1961,0.01
,,,,,,,1962,0.01
,,,,,,,1963,0.01
,,,,,,,1964,0.01
,,,,,,,1965,0.01
,,,,,,,1966,0.01
,,,,,,,1967,0.01
,,,,,,,1968,0.01
,,,,,,,1969,0.01
,,,,,,,1970,0.01
,,,,,,,1971,0.01
,,,,,,,1972,0.01
,,,,,,,1973,0.01
,,,,,,,1974,0.01
,,,,,,,1975,0.01
,,,,,,,1976,0.01
,,,,,,,1977,0.01
,,,,,,,1978,0.01
,,,,,,,1979,0.01
,,,,,,,1980,0.01
,,,,,,,1981,0.01
,,,,,,,1982,0.01
,,,,,,,1983,0.01
,,,,,,,1984,0.01
,,,,,,,1985,0.01
,,,,,,,1986,0.01
,,,,,,,1987,0.01
,,,,,,,1988,0.01
,,,,,,,1989,0.01
,,,,,,,1990,0.01
,,,,,,,1991,0.01
,,,,,,,1992,0.01
,,,,,,,1993,0.01
,,,,,,,1994,0.01
,,,,,,,1995,0.01
,,,,,,,1996,0.01
,,,,,,,1997,0.01
,,,,,,,1998,0.01
,,,,,,,1999,0.01
,,,,,,,2000,0.01
,,,,,,,2001,0.01
,,,,,,,2002,0.01
,,,,,,,2003,0.01
,,,,,,,2004,0.01
,,,,,,,2005,0.01
,,,,,,,2006,0.01
,,,,,,,2007,0.01
,,,,,,,2008,0.01
,,,,,,,2009,0.01
,,,,,,,2010,0.01
,,,,,,,2011,0.01
,,,,,,,2012,0.01
,,,,,,,2013,0.01
,,,,,,,2014,0.01
,,,,,,,2015,0.01
,,,,,,,2016,0.01
,,,,,,,2017,0.01
,,,,,,,2018,0.01
,,,,,,,2019,0.01
,,,,,,,2020,0.01
,,,,,,,2021,0.01
,,,,,,,2022,0.01
,,,,,,,2023,0.01
,,,,,,,2024,0.01
,,,,,,,2025,0.01
,,,,,,,2026,0.01
,,,,,,,2027,0.01
,,,,,,,2028,0.01
,,,,,,,2029,0.01
,,,,,,,2030,0.01
,,,,,,,2031,0.01
,,,,,,,2032,0.01
,,,,,,,2033,0.01
,,,,,,,2034,0.01
,,,,,,,2035,0.01
,,,,,,,2036,0.01
,,,,,,,2037,0.01
,,,,,,,2038,0.01
,,,,,,,2039,0.01
,,,,,,,2040,0.01
,,,,,,,2041,0.01
,,,,,,,2042,0.01
,,,,,,,2043,0.01
,,,,,,,2044,0.01
,,,,,,,2045,0.01
,,,,,,,2046,0.01
,,,,,,,2047,0.01
,,,,,,,2048,0.01
,,,,,,,2049,0.01
,,,,,,,2050,0.01
