Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Subperiods,Hours_per_period,Sub_Weights,Rep_Periods,Timesteps_per_Rep_Period
,,,,2095,1056.847223,7080.018157,2525.024616,6379.791794,2603.987285,4815.659421,0,,,,,
,,,,2096,1120.498302,7504.039387,2665.936356,6943.324207,2833.999688,5241.030696,0,,,,,
,,,,2097,1260.088604,8427.050883,3024.892855,7784.422659,3177.303944,5875.917197,0,,,,,
,,,,2098,1391.359059,9422.659027,3453.789679,8465.715351,3455.381593,6390.177485,0,,,,,
,,,,2099,1465.688922,10062.59073,3742.799255,8928.986449,3644.471157,6739.868494,0,,,,,
,,,,2100,1516.477429,10523.11965,3944.394703,9269.631054,3783.509272,6996.997324,0,,,,,
,,,,2101,1532.365974,10934.3026,4123.35459,9527.32452,3888.6899,7191.512131,0,,,,,
,,,,2102,1542.468347,11211.32939,4216.955389,9642.332204,3935.631643,7278.323403,0,,,,,
,,,,2103,1542.997132,11336.90901,4266.325901,9817.284106,4007.040325,7410.382379,0,,,,,
,,,,2104,1559.521481,11490.48604,4365.058025,9948.789665,4060.715871,7509.646744,0,,,,,
,,,,2105,1548.814301,11520.91438,4429.857033,10063.62238,4107.5862,7596.325947,0,,,,,
,,,,2106,1526.540964,11473.38636,4485.39267,10174.7761,4152.954899,7680.228124,0,,,,,
,,,,2107,1523.957771,11388.4791,4541.960884,10156.19872,4145.372323,7666.205359,0,,,,,
,,,,2108,1526.022445,11256.84283,4540.93072,9899.401387,4040.557462,7472.366981,0,,,,,
,,,,2109,1512.901443,11026.70711,4415.453599,9582.777864,3911.323836,7233.369989,0,,,,,
,,,,2110,1492.467771,10839.9331,4267.350918,9379.745558,3828.453806,7080.115076,0,,,,,
,,,,2111,1498.690756,10869.11204,4200.491751,9382.489073,3829.573603,7082.185964,0,,,,,
,,,,2112,1461.719178,10596.39363,4117.185349,8873.098516,3621.659838,6697.682595,0,,,,,
,,,,2113,1318.964241,9678.937079,3731.490189,8149.218307,3326.199591,6151.275963,0,,,,,
,,,,2114,1196.016135,8710.964979,3295.396358,7536.312826,3076.034988,5688.636405,0,,,,,
,,,,2115,1116.383375,8009.958999,2961.119511,7078.765231,2889.28154,5343.265669,0,,,,,
,,,,2116,1075.324064,7573.775053,2765.705285,6772.592418,2764.313494,5112.157188,0,,,,,
,,,,2117,1046.378027,7325.191145,2648.450414,6603.222188,2695.183036,4984.311426,0,,,,,
,,,,2118,1033.521494,7212.915152,2590.854504,6603.112354,2695.138206,4984.22852,0,,,,,
,,,,2119,1075.049559,7305.59801,2620.682782,6774.662194,2765.158298,5113.719518,0,,,,,
,,,,2120,1157.542747,7706.301786,2747.193897,7328.27151,2991.120471,5531.60054,0,,,,,
,,,,2121,1313.798777,8665.827158,3124.653166,8159.390605,3330.351534,6158.954321,0,,,,,
,,,,2122,1471.574919,9827.389545,3588.525924,8914.870086,3638.709397,6729.213037,0,,,,,
,,,,2123,1558.102133,10633.96219,3933.081026,9564.546586,3903.882525,7219.608469,0,,,,,
,,,,2124,1600.946461,11230.11166,4203.577341,10081.15595,4114.742731,7609.56081,0,,,,,
,,,,2125,1633.767642,11770.1397,4474.085238,10516.98514,4292.631558,7938.537841,0,,,,,
,,,,2126,1646.66289,12122.06624,4674.641118,10807.45411,4411.189892,8157.792583,0,,,,,
,,,,2127,1658.602921,12340.8456,4816.584361,11159.9182,4555.05227,8423.84312,0,,,,,
,,,,2128,1656.254741,12591.839,4985.26179,11443.57723,4670.831048,8637.957516,0,,,,,
,,,,2129,1659.344669,12748.83609,5125.13469,11681.19744,4767.818542,8817.320426,0,,,,,
,,,,2130,1661.608795,12874.91241,5229.017736,11868.51936,4844.276194,8958.716666,0,,,,,
,,,,2131,1673.405831,13008.80116,5332.902154,11894.29224,4854.795698,8978.170812,0,,,,,
,,,,2132,1671.539289,13016.91198,5353.472289,11670.7252,4763.544174,8809.415664,0,,,,,
,,,,2133,1641.989656,12803.33175,5238.275496,11311.15342,4616.780708,8538.000026,0,,,,,
,,,,2134,1602.366324,12443.68881,5053.144379,11049.89184,4510.143714,8340.791904,0,,,,,
,,,,2135,1615.468244,12325.22229,4960.572333,10990.12423,4485.748858,8295.677505,0,,,,,
,,,,2136,1577.46544,12029.43561,4845.3767,10404.61083,4246.764658,7853.71432,0,,,,,
,,,,2137,1422.635454,10961.78534,4408.257746,9603.321181,3919.708834,7248.876705,0,,,,,
,,,,2138,1282.338202,9820.544295,3912.504079,8849.441267,3612.003853,6679.82539,0,,,,,
,,,,2139,1180.890084,8942.924049,3514.470184,8315.95794,3394.256339,6277.136071,0,,,,,
,,,,2140,1122.492359,8401.731172,3277.909419,7957.557957,3247.971158,6006.604945,0,,,,,
,,,,2141,1088.820946,8065.122193,3131.856351,7749.309293,3162.972009,5849.412568,0,,,,,
,,,,2142,1078.067089,7923.519173,3067.055321,7711.405403,3147.501089,5820.801568,0,,,,,
,,,,2143,1112.243326,8018.972547,3088.655109,7856.275598,3206.631568,5930.153964,0,,,,,
,,,,2144,1178.925539,8446.220614,3253.221679,8369.90396,3416.275044,6317.856156,0,,,,,
,,,,2145,1297.565893,9422.680528,3596.755411,9143.397197,3731.985434,6901.712199,0,,,,,
,,,,2146,1443.291656,10556.46073,4017.418005,9920.506735,4049.171859,7488.297935,0,,,,,
,,,,2147,1518.92556,11283.64469,4337.287408,10584.0069,4319.98728,7989.127889,0,,,,,
,,,,2148,1546.60579,11725.66253,4644.813282,11254.58975,4593.69358,8495.304062,0,,,,,
,,,,2149,1594.282547,12104.24115,5048.004031,11922.37646,4866.258603,8999.369628,0,,,,,
,,,,2150,1631.877471,12615.60896,5404.898863,12391.4921,5057.733687,9353.472275,0,,,,,
,,,,2151,1666.06979,13172.37793,5717.564134,12870.19194,5253.120674,9714.809365,0,,,,,
,,,,2152,1690.05894,13807.21247,6035.383842,13257.6138,5411.251476,10007.24708,0,,,,,
,,,,2153,1711.661667,14301.8395,6271.947027,13484.54633,5503.876666,10178.5426,0,,,,,
,,,,2154,1703.844748,14606.98489,6413.88164,13618.94296,5558.732238,10279.98924,0,,,,,
,,,,2155,1713.394755,14842.3371,6500.269703,13513.99125,5515.894957,10200.76852,0,,,,,
,,,,2156,1712.558269,14864.71811,6496.161825,13178.38555,5378.913531,9947.443202,0,,,,,
,,,,2157,1670.740856,14582.0629,6320.279884,12646.60808,5161.862284,9546.041517,0,,,,,
,,,,2158,1639.179765,14056.38239,6039.495054,12238.55033,4995.308699,9238.027211,0,,,,,
,,,,2159,1637.11567,13626.90061,5834.817416,12019.58436,4905.935157,9072.74509,0,,,,,
,,,,2160,1585.131293,13107.90848,5597.231417,11403.15467,4654.332106,8607.445352,0,,,,,
,,,,2161,1446.459259,11905.16976,5076.795758,10602.54432,4327.553544,8003.120489,0,,,,,
,,,,2162,1312.863618,10607.13037,4513.165666,9821.935334,4008.938779,7413.893266,0,,,,,
,,,,2163,1197.393895,9569.45239,4026.67741,9173.68136,3744.346272,6924.571599,0,,,,,
,,,,2164,1114.520494,8852.003399,3687.257966,8676.09074,3541.24879,6548.975179,0,,,,,
,,,,2165,1081.563121,8377.066684,3439.383992,8327.014102,3398.769042,6285.481596,0,,,,,
,,,,2166,1065.894224,8076.83273,3290.252357,8116.452166,3312.825704,6126.54309,0,,,,,
,,,,2167,1065.642739,7955.195637,3202.828828,7959.036372,3248.57459,6007.720898,0,,,,,
,,,,2168,1070.89772,7919.838944,3140.083586,8032.040299,3278.372005,6062.826466,0,,,,,
,,,,2169,1163.080121,8428.270783,3283.051117,8581.254309,3502.540182,6477.389779,0,,,,,
,,,,2170,1320.607829,9369.667896,3646.123212,9423.913794,3846.481592,7113.454594,0,,,,,
,,,,2171,1468.16673,10461.99326,4141.866034,10217.77368,4170.50487,7712.683999,0,,,,,
,,,,2172,1558.272721,11380.57002,4624.247683,10900.16103,4449.029316,8227.770566,0,,,,,
,,,,2173,1624.573692,12093.99619,5007.881757,11311.9277,4617.096739,8538.584476,0,,,,,
,,,,2174,1660.354983,12579.49662,5240.340274,11606.09567,4737.164868,8760.631342,0,,,,,
,,,,2175,1673.524838,12882.08466,5383.300449,11803.48461,4817.731492,8909.626471,0,,,,,
,,,,2176,1666.653246,13097.99403,5502.605403,11948.27715,4876.830275,9018.920249,0,,,,,
,,,,2177,1664.834863,13256.56918,5598.256964,12021.3725,4906.665005,9074.094827,0,,,,,
,,,,2178,1669.430365,13423.07272,5687.736159,11979.483,4889.567312,9042.475369,0,,,,,
,,,,2179,1698.042793,13588.04247,5690.831438,11777.80929,4807.251809,8890.245968,0,,,,,
,,,,2180,1712.18975,13610.52975,5565.352625,11535.01213,4708.151284,8706.975343,0,,,,,
,,,,2181,1687.624639,13358.28524,5394.608432,11233.47789,4585.076528,8479.368198,0,,,,,
,,,,2182,1657.98596,12894.61585,5227.990195,10980.23348,4481.711832,8288.211669,0,,,,,
,,,,2183,1651.715309,12664.60806,5081.942687,10940.01717,4465.29707,8257.855183,0,,,,,
,,,,2184,1618.087553,12454.25974,4957.486463,10488.01634,4280.807601,7916.671317,0,,,,,
,,,,2185,1410.165159,9747.71333,3566.91755,7933.88417,3238.308423,5988.735257,0,,,,,
,,,,2186,1305.528054,8924.693037,3248.073252,7397.934962,3019.554431,5584.184617,0,,,,,
,,,,2187,1218.577571,8268.259975,2978.609032,6904.370576,2818.100304,5211.62732,0,,,,,
,,,,2188,1185.796361,7847.030632,2808.90228,6525.146411,2663.315487,4925.377473,0,,,,,
,,,,2189,1163.109409,7628.623141,2708.109591,6284.385971,2565.046273,4743.644226,0,,,,,
,,,,2190,1159.72549,7519.862931,2669.016144,6145.851694,2508.501874,4639.074372,0,,,,,
,,,,2191,1184.129929,7544.180304,2671.080069,6113.400982,2495.256733,4614.579595,0,,,,,
,,,,2192,1215.444388,7745.802718,2743.079773,6184.318952,2524.202739,4668.110619,0,,,,,
,,,,2193,1301.998761,8146.836174,2892.212083,6399.175551,2611.898994,4830.290865,0,,,,,
,,,,2194,1395.316895,8650.244366,3093.803998,6698.152262,2733.929866,5055.967512,0,,,,,
,,,,2195,1510.501378,9386.210577,3400.304327,7095.991365,2896.312589,5356.268476,0,,,,,
,,,,2196,1569.5683,9992.391921,3668.745071,7543.091913,3078.801952,5693.753465,0,,,,,
,,,,2197,1591.543107,10332.72793,3816.854224,7843.51519,3201.423257,5920.522023,0,,,,,
,,,,2198,1593.172009,10551.06234,3899.138129,8011.856383,3270.133701,6047.591036,0,,,,,
,,,,2199,1598.955533,10712.11078,3963.934794,8100.337511,3306.248317,6114.379262,0,,,,,
,,,,2200,1602.267282,10773.91804,3976.276068,8139.553458,3322.254769,6143.980643,0,,,,,
,,,,2201,1610.59002,10818.94181,3979.36053,8147.456409,3325.480452,6149.946029,0,,,,,
,,,,2202,1656.548868,11071.45425,4032.835585,8218.049195,3354.29373,6203.231595,0,,,,,
,,,,2203,1792.729462,11884.37922,4311.578499,8627.541083,3521.432675,6512.328432,0,,,,,
,,,,2204,1822.981627,12289.50956,4485.395691,9101.810104,3715.011171,6870.321005,0,,,,,
,,,,2205,1803.549046,12197.07024,4451.450948,9122.419797,3723.42326,6885.877823,0,,,,,
,,,,2206,1753.818665,11888.0211,4329.060001,8978.80471,3664.805068,6777.472821,0,,,,,
,,,,2207,1680.400745,11443.1428,4158.32925,8781.187589,3584.145309,6628.305453,0,,,,,
,,,,2208,1547.725591,10765.02993,3964.959257,8423.271518,3438.057642,6358.139599,0,,,,,
,,,,2209,1430.529839,9823.586381,3594.695014,7838.217593,3199.260981,5916.523236,0,,,,,
,,,,2210,1303.739949,8911.482256,3207.967882,7177.087288,2929.412847,5417.482126,0,,,,,
,,,,2211,1234.69317,8179.480934,2941.576756,6658.438352,2717.720165,5025.990253,0,,,,,
,,,,2212,1198.661507,7751.814168,2802.730315,6316.799267,2578.276142,4768.11076,0,,,,,
,,,,2213,1188.624496,7586.516177,2742.047006,6140.943456,2506.498518,4635.369486,0,,,,,
,,,,2214,1164.63017,7568.962339,2733.817687,6083.780452,2483.166764,4592.221124,0,,,,,
,,,,2215,1225.562042,7814.781911,2819.186832,6160.603025,2514.522803,4650.209122,0,,,,,
,,,,2216,1349.830098,8544.147352,3111.286185,6543.532244,2670.819881,4939.255655,0,,,,,
,,,,2217,1527.044476,9871.28716,3657.430597,7342.030446,2996.736343,5541.986201,0,,,,,
,,,,2218,1616.009978,10799.38639,4031.81176,8173.199505,3335.9878,6169.377695,0,,,,,
,,,,2219,1666.754893,11099.49652,4120.268091,8503.777943,3470.917289,6418.908278,0,,,,,
,,,,2220,1678.700723,11250.28888,4145.984028,8691.913277,3547.706945,6560.918508,0,,,,,
,,,,2221,1704.938665,11351.93662,4193.298863,8815.444197,3598.127548,6654.163375,0,,,,,
,,,,2222,1701.723624,11384.18231,4198.437696,8848.766406,3611.7284,6679.315984,0,,,,,
,,,,2223,1679.436224,11316.31539,4172.720931,8837.207523,3607.010506,6670.590991,0,,,,,
,,,,2224,1682.241761,11261.63016,4160.387274,8844.934491,3610.164359,6676.423539,0,,,,,
,,,,2225,1656.788758,11184.078,4151.121031,8815.405297,3598.11167,6654.134012,0,,,,,
,,,,2226,1669.872328,11372.5444,4201.522981,8872.400349,3621.374873,6697.155598,0,,,,,
,,,,2227,1780.940559,12216.83002,4499.793559,9310.610452,3800.235496,7027.929811,0,,,,,
,,,,2228,1803.989206,12721.82335,4711.674533,9820.764798,4008.461011,7413.00971,0,,,,,
,,,,2229,1787.466061,12600.06064,4678.753887,9786.085146,3994.306102,7386.832462,0,,,,,
,,,,2230,1726.092362,12262.46133,4596.47905,9608.784882,3921.938907,7253.000871,0,,,,,
,,,,2231,1652.21301,11758.06901,4432.938146,9317.599336,3803.088092,7033.205232,0,,,,,
,,,,2232,1516.535904,10953.90385,4130.548961,8862.744895,3617.433886,6689.867369,0,,,,,
,,,,2233,1368.022966,9843.253762,3703.719042,8196.123714,3345.344586,6186.68158,0,,,,,
,,,,2234,1243.485538,8790.087822,3269.677578,7412.107498,3025.339118,5594.882474,0,,,,,
,,,,2235,1160.399941,8057.389354,2973.467536,6791.109574,2771.871489,5126.134497,0,,,,,
,,,,2236,1140.311319,7681.87145,2826.382563,6426.672934,2623.122376,4851.04672,0,,,,,
,,,,2237,1125.122119,7478.922322,2743.075597,6219.803013,2538.685977,4694.89506,0,,,,,
,,,,2238,1111.595692,7438.314685,2717.358104,6129.409914,2501.790967,4626.66362,0,,,,,
,,,,2239,1151.423518,7622.548245,2786.278764,6198.948165,2530.173824,4679.153191,0,,,,,
,,,,2240,1275.896588,8339.341482,3056.774501,6562.594977,2678.600561,4953.644781,0,,,,,
,,,,2241,1463.936635,9680.014814,3577.210211,7392.254812,3017.23601,5579.897068,0,,,,,
,,,,2242,1554.111632,10547.86749,3904.277458,8155.856366,3328.908993,6156.286571,0,,,,,
,,,,2243,1571.329309,10689.64821,3964.958621,8433.549351,3442.252661,6365.897618,0,,,,,
,,,,2244,1582.990621,10754.53658,3982.443423,8584.939746,3504.044437,6480.171657,0,,,,,
,,,,2245,1605.947351,10798.403,3998.901497,8675.257899,3540.908856,6548.346525,0,,,,,
,,,,2246,1604.858414,10781.71489,3989.6496,8656.317713,3533.178196,6534.049901,0,,,,,
,,,,2247,1597.026833,10661.47135,3947.473642,8593.695516,3507.618207,6486.780777,0,,,,,
,,,,2248,1592.762128,10612.04025,3931.020199,8564.64281,3495.760003,6464.850917,0,,,,,
,,,,2249,1575.751518,10559.47826,3881.657864,8531.851727,3482.375935,6440.099218,0,,,,,
,,,,2250,1584.909302,10718.33319,3902.22092,8601.326575,3510.732914,6492.540931,0,,,,,
,,,,2251,1711.383427,11559.4473,4209.75072,9055.825634,3696.242067,6835.610539,0,,,,,
,,,,2252,1770.073907,12163.69026,4501.853455,9663.286184,3944.184257,7294.140099,0,,,,,
,,,,2253,1745.734642,12063.64349,4489.514174,9654.38426,3940.550832,7287.420658,0,,,,,
,,,,2254,1693.158607,11798.91245,4388.710576,9476.39048,3867.90057,7153.06558,0,,,,,
,,,,2255,1600.105433,11362.58592,4231.352324,9231.6566,3768.00955,6968.33306,0,,,,,
,,,,2256,1458.71947,10633.00053,3970.106454,8815.051454,3597.967245,6653.866921,0,,,,,
,,,,2257,1332.057654,9573.891631,3574.124623,8188.990849,3342.433223,6181.297478,0,,,,,
,,,,2258,1195.422412,8521.858073,3165.801161,7416.793086,3027.251596,5598.419298,0,,,,,
,,,,2259,1110.190183,7796.303594,2868.555721,6797.211446,2774.36204,5130.740374,0,,,,,
,,,,2260,1071.218521,7423.545497,2726.615286,6458.456117,2636.095057,4875.037626,0,,,,,
,,,,2261,1060.109074,7263.575732,2665.940625,6269.309267,2558.892538,4732.263874,0,,,,,
,,,,2262,1056.085616,7251.589744,2670.052236,6194.980933,2528.554552,4676.158605,0,,,,,
,,,,2263,1102.474636,7495.356682,2755.418303,6283.208006,2564.565473,4742.755062,0,,,,,
,,,,2264,1218.589833,8257.522842,3055.747205,6673.188776,2723.740725,5037.124319,0,,,,,
,,,,2265,1418.267986,9634.714136,3592.638686,7539.11647,3077.179329,5690.752681,0,,,,,
,,,,2266,1524.870163,10451.13541,3907.363325,8255.201256,3369.457782,6231.275092,0,,,,,
,,,,2267,1543.121004,10599.51683,3931.018682,8450.203583,3449.050282,6378.468735,0,,,,,
,,,,2268,1549.211258,10646.98539,3908.39081,8561.8466,3494.618697,6462.740254,0,,,,,
,,,,2269,1555.482933,10637.65882,3903.247259,8604.452347,3512.008735,6494.900358,0,,,,,
,,,,2270,1537.606814,10595.86453,3886.79898,8593.059226,3507.358498,6486.300486,0,,,,,
,,,,2271,1515.306023,10529.13195,3831.256226,8527.435529,3480.573412,6436.765739,0,,,,,
,,,,2272,1511.243224,10557.78899,3821.993773,8502.222278,3470.282326,6417.734016,0,,,,,
,,,,2273,1500.790152,10567.48306,3812.743454,8459.435272,3452.818305,6385.437092,0,,,,,
,,,,2274,1514.25144,10728.86964,3861.076004,8516.9612,3476.298191,6428.859399,0,,,,,
,,,,2275,1667.147568,11641.81987,4188.150881,8920.964644,3641.196963,6733.813393,0,,,,,
,,,,2276,1727.559525,12340.95509,4559.446152,9684.727364,3952.935727,7310.324549,0,,,,,
,,,,2277,1719.996514,12273.17841,4563.566387,9708.76645,3962.747564,7328.469976,0,,,,,
,,,,2278,1689.603887,12025.02898,4474.081659,9544.562596,3895.725824,7204.523951,0,,,,,
,,,,2279,1622.987514,11625.41245,4344.487738,9332.154383,3809.028906,7044.191821,0,,,,,
,,,,2280,1495.399254,10923.39751,4092.495498,8951.006692,3653.458979,6756.490038,0,,,,,
,,,,2281,1348.83895,9862.506213,3700.629343,8321.964851,3396.708131,6281.670269,0,,,,,
,,,,2282,1220.460322,8804.928612,3284.081983,7542.44001,3078.535871,5693.261389,0,,,,,
,,,,2283,1144.552654,8089.745226,2997.124096,6936.729591,2831.308017,5236.052881,0,,,,,
,,,,2284,1099.216992,7712.801048,2852.103792,6582.053422,2686.542755,4968.332603,0,,,,,
,,,,2285,1088.294735,7541.572451,2794.502049,6414.021223,2617.95843,4841.496827,0,,,,,
,,,,2286,1091.531445,7530.752192,2797.585819,6346.770507,2590.509257,4790.733956,0,,,,,
,,,,2287,1136.810067,7779.595914,2890.157985,6441.077407,2629.001731,4861.919651,0,,,,,
,,,,2288,1261.590588,8561.563107,3191.511241,6850.395332,2796.069671,5170.885177,0,,,,,
,,,,2289,1466.754265,9947.899017,3741.771609,7680.945198,3135.068397,5797.809285,0,,,,,
,,,,2290,1540.545212,10699.72537,4046.214003,8425.261406,3438.869838,6359.641626,0,,,,,
,,,,2291,1549.254938,10823.54178,4063.69929,8609.649329,3514.129944,6498.823197,0,,,,,
,,,,2292,1543.167865,10817.76153,4019.475107,8740.413609,3567.502928,6597.528022,0,,,,,
,,,,2293,1517.072324,10778.38818,3984.502643,8758.446228,3574.863154,6611.139588,0,,,,,
,,,,2294,1519.731413,10671.2844,3920.73053,8767.65169,3578.620472,6618.088148,0,,,,,
,,,,2295,1509.699544,10507.60472,3841.538575,8717.822176,3558.281968,6580.475326,0,,,,,
,,,,2296,1500.286366,10472.67687,3845.649992,8703.856974,3552.581906,6569.93397,0,,,,,
,,,,2297,1511.765679,10497.42203,3859.027318,8657.680778,3533.734547,6535.078784,0,,,,,
,,,,2298,1524.574651,10765.75642,3922.794889,8737.234485,3566.205331,6595.128324,0,,,,,
,,,,2299,1679.279547,11676.10842,4262.205604,9236.392993,3769.942765,6971.908232,0,,,,,
,,,,2300,1740.897785,12259.71424,4567.682363,9845.768271,4018.666473,7431.883086,0,,,,,
,,,,2301,1714.628297,12188.07521,4556.3673,9815.713786,4006.399381,7409.197054,0,,,,,
,,,,2302,1696.908812,11950.15503,4461.7432,9639.100292,3934.3125,7275.883858,0,,,,,
,,,,2303,1692.759568,11562.75301,4324.946702,9379.721189,3828.443859,7080.096681,0,,,,,
,,,,2304,1555.91444,10889.23186,4072.957724,8976.113235,3663.706511,6775.441214,0,,,,,
,,,,2305,1383.357004,9858.994781,3696.514491,8335.91978,3402.404,6292.20387,0,,,,,
,,,,2306,1265.362591,8811.699862,3286.133426,7601.689592,3102.719287,5737.984762,0,,,,,
,,,,2307,1186.354427,8083.326483,2977.578951,6967.209482,2843.748745,5259.060023,0,,,,,
,,,,2308,1137.991565,7682.718603,2825.358799,6587.098143,2688.601817,4972.14051,0,,,,,
,,,,2309,1115.418335,7491.174281,2737.934536,6384.22562,2605.797004,4819.006206,0,,,,,
,,,,2310,1167.721369,7448.540472,2723.537276,6299.194075,2571.090375,4754.82183,0,,,,,
,,,,2311,1214.872547,7639.700977,2778.039821,6356.45634,2594.462644,4798.045116,0,,,,,
,,,,2312,1313.853827,8311.364926,3030.033154,6693.610595,2732.076131,5052.539324,0,,,,,
,,,,2313,1488.179052,9583.670303,3519.60627,7486.207139,3055.583761,5650.81512,0,,,,,
,,,,2314,1600.188325,10499.78877,3879.59114,8240.957833,3363.644161,6220.523726,0,,,,,
,,,,2315,1635.757433,10843.77753,3993.760391,8568.405496,3497.295787,6467.691106,0,,,,,
,,,,2316,1651.174016,10995.72937,4043.126923,8740.934337,3567.715469,6597.921084,0,,,,,
,,,,2317,1666.213508,11085.19956,4041.077329,8775.442496,3581.800381,6623.968883,0,,,,,
,,,,2318,1683.783962,11062.27979,3984.500929,8734.422075,3565.057413,6593.005432,0,,,,,
,,,,2319,1668.278318,10906.61992,3852.85798,8696.479531,3549.570716,6564.365254,0,,,,,
,,,,2320,1658.345405,10738.02641,3802.457657,8650.039752,3530.615772,6529.311107,0,,,,,
,,,,2321,1640.582169,10462.42026,3778.798321,8618.909835,3517.909729,6505.813306,0,,,,,
,,,,2322,1588.065531,10377.85545,3848.738094,8718.145695,3558.414016,6580.719529,0,,,,,
,,,,2323,1671.118317,11139.30771,4176.835554,9124.724812,3724.364079,6887.617719,0,,,,,
,,,,2324,1693.055115,11730.66993,4406.202383,9593.016238,3915.502749,7241.098222,0,,,,,
,,,,2325,1634.09268,11560.49445,4347.568113,9534.251309,3891.51715,7196.74068,0,,,,,
,,,,2326,1579.241432,11231.34877,4239.574165,9337.560747,3811.235577,7048.272707,0,,,,,
,,,,2327,1516.942997,10865.83138,4094.552083,9085.563622,3708.379978,6858.05767,0,,,,,
,,,,2328,1425.60314,10343.77503,3886.799148,8723.191909,3560.473688,6584.528563,0,,,,,
,,,,2329,1312.537088,9535.534885,3594.688841,8218.273038,3354.385094,6203.400558,0,,,,,
,,,,2330,1187.37831,8640.73739,3241.91226,7598.304743,3101.337721,5735.429776,0,,,,,
,,,,2331,1113.624976,7923.202413,2954.955248,7057.526937,2880.612879,5327.234364,0,,,,,
,,,,2332,1071.520715,7513.702058,2800.673691,6687.266951,2729.486898,5047.750951,0,,,,,
,,,,2333,1052.035311,7304.783629,2710.167867,6506.146312,2655.560372,4911.035625,0,,,,,
,,,,2334,1047.856744,7236.888867,2681.357055,6391.410866,2608.729747,4824.429847,0,,,,,
,,,,2335,1067.879079,7298.742526,2696.78649,6390.463091,2608.342901,4823.714438,0,,,,,
,,,,2336,1107.064691,7586.609082,2797.592753,6521.554081,2661.849235,4922.665874,0,,,,,
,,,,2337,1173.091998,8127.23147,2999.177563,6834.097061,2789.417339,5158.582749,0,,,,,
,,,,2338,1285.506972,8695.998187,3256.31045,7240.177295,2955.163778,5465.104368,0,,,,,
,,,,2339,1422.131749,9373.30833,3537.092954,7644.786899,3120.309961,5770.51591,0,,,,,
,,,,2340,1445.067846,9908.198676,3718.116589,8046.81078,3284.40075,6073.97567,0,,,,,
,,,,2341,1480.39651,10063.03715,3787.025674,8284.94292,3381.597193,6253.724997,0,,,,,
,,,,2342,1485.639577,10084.01048,3828.174618,8423.98644,3438.349446,6358.679244,0,,,,,
,,,,2343,1470.477087,10009.93352,3809.660969,8439.018955,3444.485144,6370.02624,0,,,,,
,,,,2344,1472.440419,9937.522072,3765.429863,8363.76072,3413.767608,6313.219052,0,,,,,
,,,,2345,1485.93973,9931.0226,3732.518896,8295.578599,3385.938271,6261.75313,0,,,,,
,,,,2346,1502.389075,10134.865,3773.66424,8306.800851,3390.518765,6270.224024,0,,,,,
,,,,2347,1632.668823,11044.32211,4084.277409,8690.815437,3547.258849,6560.089825,0,,,,,
,,,,2348,1689.516737,11738.46208,4405.171218,9339.528405,3812.0387,7049.757955,0,,,,,
,,,,2349,1680.861814,11701.90619,4390.772853,9381.23629,3829.062265,7081.240325,0,,,,,
,,,,2350,1643.38849,11471.64686,4287.91886,9248.235016,3774.776226,6980.846948,0,,,,,
,,,,2351,1588.731992,11180.49392,4171.692265,9061.993257,3698.759455,6840.266048,0,,,,,
,,,,2352,1514.635364,10756.20855,4000.953048,8767.117375,3578.402385,6617.684831,0,,,,,
,,,,2353,1308.730721,8822.820975,3269.67803,7458.913159,3044.443401,5630.2128,0,,,,,
,,,,2354,1236.907776,8137.1638,3013.572812,7014.115306,2862.89391,5294.465954,0,,,,,
,,,,2355,1148.00115,7604.912015,2793.468874,6595.653015,2692.093589,4978.597986,0,,,,,
,,,,2356,1122.693168,7271.854661,2660.792714,6289.847563,2567.275486,4747.7668,0,,,,,
,,,,2357,1095.941906,7080.193803,2593.938415,6096.196781,2488.234635,4601.593344,0,,,,,
,,,,2358,1105.102623,7009.025804,2574.396942,5996.303082,2447.461843,4526.190565,0,,,,,
,,,,2359,1116.95428,7057.079417,2592.909617,5972.167699,2437.610702,4507.972449,0,,,,,
,,,,2360,1143.027563,7263.141028,2678.277363,6068.028281,2476.737329,4580.33091,0,,,,,
,,,,2361,1208.538591,7655.587605,2830.499252,6285.179557,2565.370185,4744.243248,0,,,,,
,,,,2362,1297.276182,8024.710891,2994.034964,6529.773695,2665.204168,4928.870287,0,,,,,
,,,,2363,1389.844816,8593.493845,3223.395107,6839.815631,2791.751441,5162.899298,0,,,,,
,,,,2364,1413.265271,9071.044089,3415.732559,7211.480212,2943.450725,5443.442943,0,,,,,
,,,,2365,1452.163524,9379.24819,3510.360844,7461.024651,3045.305231,5631.806618,0,,,,,
,,,,2366,1453.850451,9590.300101,3553.550603,7558.423648,3085.059781,5705.326321,0,,,,,
,,,,2367,1454.052898,9620.860248,3580.294338,7625.634054,3112.492501,5756.058765,0,,,,,
,,,,2368,1443.377443,9571.672503,3553.547865,7657.351,3125.438147,5779.999673,0,,,,,
,,,,2369,1449.472407,9532.194292,3531.958595,7655.857606,3124.8286,5778.872414,0,,,,,
,,,,2370,1463.829786,9672.992642,3584.414921,7693.034614,3140.002835,5806.934741,0,,,,,
