Time_Index,SE_Solvent_wNGCC_DAC,MIDAT_Solvent_wNGCC_DAC,NE_Solvent_wNGCC_DAC,SE_Sorbent_wNGCC_DAC,MIDAT_Sorbent_wNGCC_DAC,NE_Sorbent_wNGCC_DAC,SE_Sorbent_DAC,MIDAT_Sorbent_DAC,NE_Sorbent_DAC
7313,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7314,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7315,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7316,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7317,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7318,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7319,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7320,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7321,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7322,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7323,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7324,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7325,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7326,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7327,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7328,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7329,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7330,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7331,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7332,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7333,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7334,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7335,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7336,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7337,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7338,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7339,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7340,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7341,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7342,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7343,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7344,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7345,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7346,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7347,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7348,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7349,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7350,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7351,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7352,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7353,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7354,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7355,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7356,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7357,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7358,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7359,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7360,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7361,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7362,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7363,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7364,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7365,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7366,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7367,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7368,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7369,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7370,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7371,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7372,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7373,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7374,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7375,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7376,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7377,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7378,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7379,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7380,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7381,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7382,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7383,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7384,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7385,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7386,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7387,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7388,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7389,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7390,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7391,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7392,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7393,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7394,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7395,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7396,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7397,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7398,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7399,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7400,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7401,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7402,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7403,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7404,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7405,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7406,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7407,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7408,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7409,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7410,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7411,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7412,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7413,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7414,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7415,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7416,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7417,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7418,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7419,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7420,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7421,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7422,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7423,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7424,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7425,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7426,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7427,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7428,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7429,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7430,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7431,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7432,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7433,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7434,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7435,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7436,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7437,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7438,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7439,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7440,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7441,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7442,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7443,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7444,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7445,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7446,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7447,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7448,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7449,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7450,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7451,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7452,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7453,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7454,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7455,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7456,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7457,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7458,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7459,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7460,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7461,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7462,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7463,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7464,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7465,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7466,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7467,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7468,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7469,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7470,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7471,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7472,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7473,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7474,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7475,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7476,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7477,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7478,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7479,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7480,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7481,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7482,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7483,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7484,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7485,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7486,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7487,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7488,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7489,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7490,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7491,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7492,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7493,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7494,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7495,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7496,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7497,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7498,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7499,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7500,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7501,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7502,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7503,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7504,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7505,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7506,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7507,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7508,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7509,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7510,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7511,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7512,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7513,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7514,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7515,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7516,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7517,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7518,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7519,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7520,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7521,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7522,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7523,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7524,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7525,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7526,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7527,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7528,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7529,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7530,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7531,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7532,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7533,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7534,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7535,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7536,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7537,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7538,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7539,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7540,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7541,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7542,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7543,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7544,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7545,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7546,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7547,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7548,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7549,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7550,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7551,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7552,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7553,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7554,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7555,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7556,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7557,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7558,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7559,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7560,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7561,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7562,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7563,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7564,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7565,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7566,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7567,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7568,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7569,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7570,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7571,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7572,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7573,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7574,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7575,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7576,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7577,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7578,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7579,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7580,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7581,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7582,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7583,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7584,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7585,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7586,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7587,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7588,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7589,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7590,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7591,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7592,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7593,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7594,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7595,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7596,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7597,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7598,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7599,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7600,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7601,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7602,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7603,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7604,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7605,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7606,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7607,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7608,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7609,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7610,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7611,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7612,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7613,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7614,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7615,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7616,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7617,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7618,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7619,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7620,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7621,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7622,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7623,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7624,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7625,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7626,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7627,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7628,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7629,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7630,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7631,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7632,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7633,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7634,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7635,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7636,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7637,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7638,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7639,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7640,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7641,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7642,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7643,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7644,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7645,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7646,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7647,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7648,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7649,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7650,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7651,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7652,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7653,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7654,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7655,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7656,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7657,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7658,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7659,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7660,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7661,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7662,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7663,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7664,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7665,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
7666,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
