Time_Index,SE_Solvent_wNGCC_DAC,MIDAT_Solvent_wNGCC_DAC,NE_Solvent_wNGCC_DAC,SE_Sorbent_wNGCC_DAC,MIDAT_Sorbent_wNGCC_DAC,NE_Sorbent_wNGCC_DAC,SE_Sorbent_DAC,MIDAT_Sorbent_DAC,NE_Sorbent_DAC
360,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
361,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
362,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
363,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
364,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
365,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
366,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
367,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
368,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
369,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
370,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
371,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
372,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
373,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
374,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
375,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
376,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
377,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
378,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
379,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
380,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
381,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
382,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
383,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
384,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
385,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
386,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
387,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
388,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
389,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
390,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
391,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
392,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
393,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
394,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
395,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
396,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
397,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
398,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
399,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
400,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
401,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
402,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
403,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
404,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
405,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
406,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
407,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
408,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
409,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
410,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
411,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
412,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
413,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
414,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
415,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
416,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
417,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
418,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
419,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
420,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
421,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
422,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
423,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
424,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
425,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
426,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
427,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
428,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
429,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
430,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
431,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
432,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
433,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
434,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
435,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
436,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
437,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
438,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
439,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
440,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
441,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
442,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
443,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
444,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
445,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
446,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
447,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
448,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
449,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
450,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
451,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
452,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
453,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
454,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
455,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
456,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
457,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
458,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
459,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
460,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
461,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
462,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
463,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
464,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
465,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
466,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
467,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
468,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
469,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
470,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
471,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
472,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
473,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
474,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
475,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
476,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
477,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
478,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
479,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
480,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
481,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
482,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
483,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
484,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
485,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
486,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
487,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
488,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
489,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
490,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
491,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
492,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
493,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
494,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
495,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
496,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
497,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
498,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
499,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
500,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
501,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
502,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
503,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
504,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
505,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
506,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
507,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
508,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
509,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
510,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
511,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
512,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
513,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
514,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
515,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
516,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
517,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
518,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
519,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
520,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
521,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
522,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
523,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
524,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
525,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
526,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
527,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
528,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
529,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
530,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
531,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
532,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
533,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
534,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
535,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
536,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
537,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
538,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
539,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
540,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
541,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
542,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
543,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
544,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
545,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
546,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
547,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
548,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
549,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
550,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
551,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
552,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
553,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
554,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
555,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
556,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
557,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
558,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
559,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
560,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
561,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
562,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
563,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
564,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
565,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
566,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
567,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
568,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
569,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
570,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
571,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
572,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
573,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
574,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
575,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
576,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
577,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
578,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
579,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
580,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
581,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
582,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
583,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
584,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
585,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
586,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
587,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
588,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
589,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
590,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
591,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
592,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
593,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
594,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
595,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
596,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
597,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
598,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
599,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
600,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
601,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
602,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
603,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
604,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
605,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
606,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
607,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
608,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
609,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
610,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
611,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
612,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
613,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
614,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
615,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
616,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
617,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
618,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
619,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
620,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
621,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
622,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
623,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
624,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
625,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
626,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
627,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
628,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
629,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
630,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
631,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
632,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
633,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
634,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
635,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
636,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
637,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
638,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
639,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
640,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
641,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
642,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
643,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
644,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
645,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
646,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
647,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
648,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
649,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
650,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
651,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
652,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
653,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
654,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
655,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
656,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
657,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
658,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
659,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
660,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
661,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
662,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
663,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
664,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
665,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
666,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
667,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
668,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
669,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
670,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
671,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
672,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
673,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
674,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
675,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
676,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
677,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
678,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
679,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
680,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
681,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
682,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
683,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
684,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
685,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
686,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
687,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
688,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
689,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
690,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
691,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
692,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
693,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
694,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
695,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
696,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
697,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
698,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
699,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
700,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
701,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
702,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
703,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
704,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
705,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
706,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
707,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
708,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
709,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
710,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
711,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
712,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
713,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
714,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
715,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
716,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
717,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
718,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
719,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
720,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
721,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
722,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
723,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
