Time_Index,HSC_elec_price_z1,HSC_elec_price_z2,HSC_elec_price_z3
995,54.5,60.0,42.0
996,54.5,60.0,42.0
997,54.5,60.0,42.0
998,54.5,60.0,42.0
999,54.5,60.0,42.0
1000,54.5,60.0,42.0
1001,54.5,60.0,42.0
1002,54.5,60.0,42.0
1003,54.5,60.0,42.0
1004,54.5,60.0,42.0
1005,54.5,60.0,42.0
1006,54.5,60.0,42.0
1007,54.5,60.0,42.0
1008,54.5,60.0,42.0
1009,54.5,60.0,42.0
1010,54.5,60.0,42.0
1011,54.5,60.0,42.0
1012,54.5,60.0,42.0
1013,54.5,60.0,42.0
1014,54.5,60.0,42.0
1015,54.5,60.0,42.0
1016,54.5,60.0,42.0
1017,54.5,60.0,42.0
1018,54.5,60.0,42.0
1019,54.5,60.0,42.0
1020,54.5,60.0,42.0
1021,54.5,60.0,42.0
1022,54.5,60.0,42.0
1023,54.5,60.0,42.0
1024,54.5,60.0,42.0
1025,54.5,60.0,42.0
1026,54.5,60.0,42.0
1027,54.5,60.0,42.0
1028,54.5,60.0,42.0
1029,54.5,60.0,42.0
1030,54.5,60.0,42.0
1031,54.5,60.0,42.0
1032,54.5,60.0,42.0
1033,54.5,60.0,42.0
1034,54.5,60.0,42.0
1035,54.5,60.0,42.0
1036,54.5,60.0,42.0
1037,54.5,60.0,42.0
1038,54.5,60.0,42.0
1039,54.5,60.0,42.0
1040,54.5,60.0,42.0
1041,54.5,60.0,42.0
1042,54.5,60.0,42.0
1043,54.5,60.0,42.0
1044,54.5,60.0,42.0
1045,54.5,60.0,42.0
1046,54.5,60.0,42.0
1047,54.5,60.0,42.0
1048,54.5,60.0,42.0
1049,54.5,60.0,42.0
1050,54.5,60.0,42.0
1051,54.5,60.0,42.0
1052,54.5,60.0,42.0
1053,54.5,60.0,42.0
1054,54.5,60.0,42.0
1055,54.5,60.0,42.0
1056,54.5,60.0,42.0
1057,54.5,60.0,42.0
1058,54.5,60.0,42.0
1059,54.5,60.0,42.0
1060,54.5,60.0,42.0
1061,54.5,60.0,42.0
1062,54.5,60.0,42.0
1063,54.5,60.0,42.0
1064,54.5,60.0,42.0
1065,54.5,60.0,42.0
1066,54.5,60.0,42.0
1067,54.5,60.0,42.0
1068,54.5,60.0,42.0
1069,54.5,60.0,42.0
1070,54.5,60.0,42.0
1071,54.5,60.0,42.0
1072,54.5,60.0,42.0
1073,54.5,60.0,42.0
1074,54.5,60.0,42.0
1075,54.5,60.0,42.0
1076,54.5,60.0,42.0
1077,54.5,60.0,42.0
1078,54.5,60.0,42.0
1079,54.5,60.0,42.0
1080,54.5,60.0,42.0
1081,54.5,60.0,42.0
1082,54.5,60.0,42.0
1083,54.5,60.0,42.0
1084,54.5,60.0,42.0
1085,54.5,60.0,42.0
1086,54.5,60.0,42.0
1087,54.5,60.0,42.0
1088,54.5,60.0,42.0
1089,54.5,60.0,42.0
1090,54.5,60.0,42.0
1091,54.5,60.0,42.0
1092,54.5,60.0,42.0
1093,54.5,60.0,42.0
1094,54.5,60.0,42.0
1095,54.5,60.0,42.0
1096,54.5,60.0,42.0
1097,54.5,60.0,42.0
1098,54.5,60.0,42.0
1099,54.5,60.0,42.0
1100,54.5,60.0,42.0
1101,54.5,60.0,42.0
1102,54.5,60.0,42.0
1103,54.5,60.0,42.0
1104,54.5,60.0,42.0
1105,54.5,60.0,42.0
1106,54.5,60.0,42.0
1107,54.5,60.0,42.0
1108,54.5,60.0,42.0
1109,54.5,60.0,42.0
1110,54.5,60.0,42.0
1111,54.5,60.0,42.0
1112,54.5,60.0,42.0
1113,54.5,60.0,42.0
1114,54.5,60.0,42.0
1115,54.5,60.0,42.0
1116,54.5,60.0,42.0
1117,54.5,60.0,42.0
1118,54.5,60.0,42.0
1119,54.5,60.0,42.0
1120,54.5,60.0,42.0
1121,54.5,60.0,42.0
1122,54.5,60.0,42.0
1123,54.5,60.0,42.0
1124,54.5,60.0,42.0
1125,54.5,60.0,42.0
1126,54.5,60.0,42.0
1127,54.5,60.0,42.0
1128,54.5,60.0,42.0
1129,54.5,60.0,42.0
1130,54.5,60.0,42.0
1131,54.5,60.0,42.0
1132,54.5,60.0,42.0
1133,54.5,60.0,42.0
1134,54.5,60.0,42.0
1135,54.5,60.0,42.0
1136,54.5,60.0,42.0
1137,54.5,60.0,42.0
1138,54.5,60.0,42.0
1139,54.5,60.0,42.0
1140,54.5,60.0,42.0
1141,54.5,60.0,42.0
1142,54.5,60.0,42.0
1143,54.5,60.0,42.0
1144,54.5,60.0,42.0
1145,54.5,60.0,42.0
1146,54.5,60.0,42.0
1147,54.5,60.0,42.0
1148,54.5,60.0,42.0
1149,54.5,60.0,42.0
1150,54.5,60.0,42.0
1151,54.5,60.0,42.0
1152,54.5,60.0,42.0
1153,54.5,60.0,42.0
1154,54.5,60.0,42.0
1155,54.5,60.0,42.0
1156,54.5,60.0,42.0
1157,54.5,60.0,42.0
1158,54.5,60.0,42.0
1159,54.5,60.0,42.0
1160,54.5,60.0,42.0
1161,54.5,60.0,42.0
1162,54.5,60.0,42.0
1163,54.5,60.0,42.0
1164,54.5,60.0,42.0
1165,54.5,60.0,42.0
1166,54.5,60.0,42.0
1167,54.5,60.0,42.0
1168,54.5,60.0,42.0
1169,54.5,60.0,42.0
1170,54.5,60.0,42.0
1171,54.5,60.0,42.0
1172,54.5,60.0,42.0
1173,54.5,60.0,42.0
1174,54.5,60.0,42.0
1175,54.5,60.0,42.0
1176,54.5,60.0,42.0
1177,54.5,60.0,42.0
1178,54.5,60.0,42.0
1179,54.5,60.0,42.0
1180,54.5,60.0,42.0
1181,54.5,60.0,42.0
1182,54.5,60.0,42.0
1183,54.5,60.0,42.0
1184,54.5,60.0,42.0
1185,54.5,60.0,42.0
1186,54.5,60.0,42.0
1187,54.5,60.0,42.0
1188,54.5,60.0,42.0
1189,54.5,60.0,42.0
1190,54.5,60.0,42.0
1191,54.5,60.0,42.0
1192,54.5,60.0,42.0
1193,54.5,60.0,42.0
1194,54.5,60.0,42.0
1195,54.5,60.0,42.0
1196,54.5,60.0,42.0
1197,54.5,60.0,42.0
1198,54.5,60.0,42.0
1199,54.5,60.0,42.0
1200,54.5,60.0,42.0
1201,54.5,60.0,42.0
1202,54.5,60.0,42.0
1203,54.5,60.0,42.0
1204,54.5,60.0,42.0
1205,54.5,60.0,42.0
1206,54.5,60.0,42.0
1207,54.5,60.0,42.0
1208,54.5,60.0,42.0
1209,54.5,60.0,42.0
1210,54.5,60.0,42.0
1211,54.5,60.0,42.0
1212,54.5,60.0,42.0
1213,54.5,60.0,42.0
1214,54.5,60.0,42.0
1215,54.5,60.0,42.0
1216,54.5,60.0,42.0
1217,54.5,60.0,42.0
1218,54.5,60.0,42.0
1219,54.5,60.0,42.0
1220,54.5,60.0,42.0
1221,54.5,60.0,42.0
1222,54.5,60.0,42.0
1223,54.5,60.0,42.0
1224,54.5,60.0,42.0
1225,54.5,60.0,42.0
1226,54.5,60.0,42.0
1227,54.5,60.0,42.0
1228,54.5,60.0,42.0
1229,54.5,60.0,42.0
1230,54.5,60.0,42.0
1231,54.5,60.0,42.0
1232,54.5,60.0,42.0
1233,54.5,60.0,42.0
1234,54.5,60.0,42.0
1235,54.5,60.0,42.0
1236,54.5,60.0,42.0
1237,54.5,60.0,42.0
1238,54.5,60.0,42.0
1239,54.5,60.0,42.0
1240,54.5,60.0,42.0
1241,54.5,60.0,42.0
1242,54.5,60.0,42.0
1243,54.5,60.0,42.0
1244,54.5,60.0,42.0
1245,54.5,60.0,42.0
1246,54.5,60.0,42.0
1247,54.5,60.0,42.0
1248,54.5,60.0,42.0
1249,54.5,60.0,42.0
1250,54.5,60.0,42.0
1251,54.5,60.0,42.0
1252,54.5,60.0,42.0
1253,54.5,60.0,42.0
1254,54.5,60.0,42.0
1255,54.5,60.0,42.0
1256,54.5,60.0,42.0
1257,54.5,60.0,42.0
1258,54.5,60.0,42.0
1259,54.5,60.0,42.0
1260,54.5,60.0,42.0
1261,54.5,60.0,42.0
1262,54.5,60.0,42.0
1263,54.5,60.0,42.0
1264,54.5,60.0,42.0
1265,54.5,60.0,42.0
1266,54.5,60.0,42.0
1267,54.5,60.0,42.0
1268,54.5,60.0,42.0
1269,54.5,60.0,42.0
1270,54.5,60.0,42.0
1271,54.5,60.0,42.0
1272,54.5,60.0,42.0
1273,54.5,60.0,42.0
1274,54.5,60.0,42.0
1275,54.5,60.0,42.0
1276,54.5,60.0,42.0
1277,54.5,60.0,42.0
1278,54.5,60.0,42.0
1279,54.5,60.0,42.0
1280,54.5,60.0,42.0
1281,54.5,60.0,42.0
1282,54.5,60.0,42.0
1283,54.5,60.0,42.0
1284,54.5,60.0,42.0
1285,54.5,60.0,42.0
1286,54.5,60.0,42.0
1287,54.5,60.0,42.0
1288,54.5,60.0,42.0
1289,54.5,60.0,42.0
1290,54.5,60.0,42.0
1291,54.5,60.0,42.0
1292,54.5,60.0,42.0
1293,54.5,60.0,42.0
1294,54.5,60.0,42.0
1295,54.5,60.0,42.0
1296,54.5,60.0,42.0
1297,54.5,60.0,42.0
1298,54.5,60.0,42.0
1299,54.5,60.0,42.0
1300,54.5,60.0,42.0
1301,54.5,60.0,42.0
1302,54.5,60.0,42.0
1303,54.5,60.0,42.0
1304,54.5,60.0,42.0
1305,54.5,60.0,42.0
1306,54.5,60.0,42.0
1307,54.5,60.0,42.0
1308,54.5,60.0,42.0
1309,54.5,60.0,42.0
1310,54.5,60.0,42.0
1311,54.5,60.0,42.0
1312,54.5,60.0,42.0
1313,54.5,60.0,42.0
1314,54.5,60.0,42.0
1315,54.5,60.0,42.0
1316,54.5,60.0,42.0
1317,54.5,60.0,42.0
1318,54.5,60.0,42.0
1319,54.5,60.0,42.0
1320,54.5,60.0,42.0
1321,54.5,60.0,42.0
1322,54.5,60.0,42.0
1323,54.5,60.0,42.0
1324,54.5,60.0,42.0
1325,54.5,60.0,42.0
1326,54.5,60.0,42.0
1327,54.5,60.0,42.0
1328,54.5,60.0,42.0
1329,54.5,60.0,42.0
1330,54.5,60.0,42.0
1331,54.5,60.0,42.0
1332,54.5,60.0,42.0
1333,54.5,60.0,42.0
1334,54.5,60.0,42.0
1335,54.5,60.0,42.0
1336,54.5,60.0,42.0
1337,54.5,60.0,42.0
1338,54.5,60.0,42.0
1339,54.5,60.0,42.0
1340,54.5,60.0,42.0
1341,54.5,60.0,42.0
1342,54.5,60.0,42.0
1343,54.5,60.0,42.0
1344,54.5,60.0,42.0
1345,54.5,60.0,42.0
1346,54.5,60.0,42.0
1347,54.5,60.0,42.0
1348,54.5,60.0,42.0
1349,54.5,60.0,42.0
1350,54.5,60.0,42.0
1351,54.5,60.0,42.0
1352,54.5,60.0,42.0
1353,54.5,60.0,42.0
1354,54.5,60.0,42.0
1355,54.5,60.0,42.0
1356,54.5,60.0,42.0
1357,54.5,60.0,42.0
1358,54.5,60.0,42.0
1359,54.5,60.0,42.0
1360,54.5,60.0,42.0
1361,54.5,60.0,42.0
1362,54.5,60.0,42.0
1363,54.5,60.0,42.0
1364,54.5,60.0,42.0
1365,54.5,60.0,42.0
1366,54.5,60.0,42.0
1367,54.5,60.0,42.0
1368,54.5,60.0,42.0
1369,54.5,60.0,42.0
1370,54.5,60.0,42.0
1371,54.5,60.0,42.0
1372,54.5,60.0,42.0
1373,54.5,60.0,42.0
1374,54.5,60.0,42.0
1375,54.5,60.0,42.0
1376,54.5,60.0,42.0
1377,54.5,60.0,42.0
1378,54.5,60.0,42.0
1379,54.5,60.0,42.0
1380,54.5,60.0,42.0
1381,54.5,60.0,42.0
1382,54.5,60.0,42.0
1383,54.5,60.0,42.0
1384,54.5,60.0,42.0
1385,54.5,60.0,42.0
1386,54.5,60.0,42.0
1387,54.5,60.0,42.0
1388,54.5,60.0,42.0
1389,54.5,60.0,42.0
1390,54.5,60.0,42.0
1391,54.5,60.0,42.0
1392,54.5,60.0,42.0
1393,54.5,60.0,42.0
1394,54.5,60.0,42.0
1395,54.5,60.0,42.0
1396,54.5,60.0,42.0
1397,54.5,60.0,42.0
1398,54.5,60.0,42.0
1399,54.5,60.0,42.0
1400,54.5,60.0,42.0
1401,54.5,60.0,42.0
1402,54.5,60.0,42.0
1403,54.5,60.0,42.0
1404,54.5,60.0,42.0
1405,54.5,60.0,42.0
1406,54.5,60.0,42.0
1407,54.5,60.0,42.0
1408,54.5,60.0,42.0
1409,54.5,60.0,42.0
1410,54.5,60.0,42.0
1411,54.5,60.0,42.0
1412,54.5,60.0,42.0
1413,54.5,60.0,42.0
1414,54.5,60.0,42.0
1415,54.5,60.0,42.0
1416,54.5,60.0,42.0
1417,54.5,60.0,42.0
1418,54.5,60.0,42.0
1419,54.5,60.0,42.0
1420,54.5,60.0,42.0
1421,54.5,60.0,42.0
1422,54.5,60.0,42.0
1423,54.5,60.0,42.0
1424,54.5,60.0,42.0
1425,54.5,60.0,42.0
1426,54.5,60.0,42.0
1427,54.5,60.0,42.0
1428,54.5,60.0,42.0
1429,54.5,60.0,42.0
1430,54.5,60.0,42.0
1431,54.5,60.0,42.0
1432,54.5,60.0,42.0
1433,54.5,60.0,42.0
1434,54.5,60.0,42.0
1435,54.5,60.0,42.0
1436,54.5,60.0,42.0
1437,54.5,60.0,42.0
1438,54.5,60.0,42.0
1439,54.5,60.0,42.0
1440,54.5,60.0,42.0
1441,54.5,60.0,42.0
1442,54.5,60.0,42.0
1443,54.5,60.0,42.0
1444,54.5,60.0,42.0
1445,54.5,60.0,42.0
1446,54.5,60.0,42.0
1447,54.5,60.0,42.0
1448,54.5,60.0,42.0
1449,54.5,60.0,42.0
1450,54.5,60.0,42.0
1451,54.5,60.0,42.0
1452,54.5,60.0,42.0
1453,54.5,60.0,42.0
1454,54.5,60.0,42.0
1455,54.5,60.0,42.0
1456,54.5,60.0,42.0
1457,54.5,60.0,42.0
1458,54.5,60.0,42.0
1459,54.5,60.0,42.0
1460,54.5,60.0,42.0
1461,54.5,60.0,42.0
1462,54.5,60.0,42.0
1463,54.5,60.0,42.0
1464,54.5,60.0,42.0
1465,54.5,60.0,42.0
1466,54.5,60.0,42.0
1467,54.5,60.0,42.0
1468,54.5,60.0,42.0
1469,54.5,60.0,42.0
1470,54.5,60.0,42.0
1471,54.5,60.0,42.0
1472,54.5,60.0,42.0
1473,54.5,60.0,42.0
1474,54.5,60.0,42.0
1475,54.5,60.0,42.0
1476,54.5,60.0,42.0
1477,54.5,60.0,42.0
1478,54.5,60.0,42.0
1479,54.5,60.0,42.0
1480,54.5,60.0,42.0
1481,54.5,60.0,42.0
1482,54.5,60.0,42.0
1483,54.5,60.0,42.0
1484,54.5,60.0,42.0
1485,54.5,60.0,42.0
1486,54.5,60.0,42.0
1487,54.5,60.0,42.0
1488,54.5,60.0,42.0
1489,54.5,60.0,42.0
1490,54.5,60.0,42.0
1491,54.5,60.0,42.0
1492,54.5,60.0,42.0
1493,54.5,60.0,42.0
1494,54.5,60.0,42.0
1495,54.5,60.0,42.0
1496,54.5,60.0,42.0
1497,54.5,60.0,42.0
1498,54.5,60.0,42.0
1499,54.5,60.0,42.0
1500,54.5,60.0,42.0
1501,54.5,60.0,42.0
1502,54.5,60.0,42.0
1503,54.5,60.0,42.0
1504,54.5,60.0,42.0
1505,54.5,60.0,42.0
1506,54.5,60.0,42.0
1507,54.5,60.0,42.0
1508,54.5,60.0,42.0
1509,54.5,60.0,42.0
1510,54.5,60.0,42.0
1511,54.5,60.0,42.0
1512,54.5,60.0,42.0
1513,54.5,60.0,42.0
1514,54.5,60.0,42.0
1515,54.5,60.0,42.0
1516,54.5,60.0,42.0
1517,54.5,60.0,42.0
1518,54.5,60.0,42.0
1519,54.5,60.0,42.0
1520,54.5,60.0,42.0
1521,54.5,60.0,42.0
1522,54.5,60.0,42.0
1523,54.5,60.0,42.0
1524,54.5,60.0,42.0
1525,54.5,60.0,42.0
1526,54.5,60.0,42.0
1527,54.5,60.0,42.0
1528,54.5,60.0,42.0
1529,54.5,60.0,42.0
1530,54.5,60.0,42.0
1531,54.5,60.0,42.0
1532,54.5,60.0,42.0
1533,54.5,60.0,42.0
1534,54.5,60.0,42.0
1535,54.5,60.0,42.0
1536,54.5,60.0,42.0
1537,54.5,60.0,42.0
1538,54.5,60.0,42.0
1539,54.5,60.0,42.0
1540,54.5,60.0,42.0
1541,54.5,60.0,42.0
1542,54.5,60.0,42.0
1543,54.5,60.0,42.0
1544,54.5,60.0,42.0
1545,54.5,60.0,42.0
1546,54.5,60.0,42.0
1547,54.5,60.0,42.0
1548,54.5,60.0,42.0
1549,54.5,60.0,42.0
1550,54.5,60.0,42.0
1551,54.5,60.0,42.0
1552,54.5,60.0,42.0
1553,54.5,60.0,42.0
1554,54.5,60.0,42.0
1555,54.5,60.0,42.0
1556,54.5,60.0,42.0
1557,54.5,60.0,42.0
1558,54.5,60.0,42.0
1559,54.5,60.0,42.0
1560,54.5,60.0,42.0
1561,54.5,60.0,42.0
1562,54.5,60.0,42.0
1563,54.5,60.0,42.0
1564,54.5,60.0,42.0
1565,54.5,60.0,42.0
1566,54.5,60.0,42.0
1567,54.5,60.0,42.0
1568,54.5,60.0,42.0
1569,54.5,60.0,42.0
1570,54.5,60.0,42.0
1571,54.5,60.0,42.0
1572,54.5,60.0,42.0
1573,54.5,60.0,42.0
1574,54.5,60.0,42.0
1575,54.5,60.0,42.0
1576,54.5,60.0,42.0
1577,54.5,60.0,42.0
1578,54.5,60.0,42.0
1579,54.5,60.0,42.0
1580,54.5,60.0,42.0
1581,54.5,60.0,42.0
1582,54.5,60.0,42.0
1583,54.5,60.0,42.0
1584,54.5,60.0,42.0
1585,54.5,60.0,42.0
1586,54.5,60.0,42.0
1587,54.5,60.0,42.0
1588,54.5,60.0,42.0
1589,54.5,60.0,42.0
1590,54.5,60.0,42.0
1591,54.5,60.0,42.0
1592,54.5,60.0,42.0
1593,54.5,60.0,42.0
1594,54.5,60.0,42.0
1595,54.5,60.0,42.0
1596,54.5,60.0,42.0
1597,54.5,60.0,42.0
1598,54.5,60.0,42.0
1599,54.5,60.0,42.0
1600,54.5,60.0,42.0
1601,54.5,60.0,42.0
1602,54.5,60.0,42.0
1603,54.5,60.0,42.0
1604,54.5,60.0,42.0
1605,54.5,60.0,42.0
1606,54.5,60.0,42.0
1607,54.5,60.0,42.0
1608,54.5,60.0,42.0
1609,54.5,60.0,42.0
1610,54.5,60.0,42.0
1611,54.5,60.0,42.0
1612,54.5,60.0,42.0
1613,54.5,60.0,42.0
1614,54.5,60.0,42.0
1615,54.5,60.0,42.0
1616,54.5,60.0,42.0
1617,54.5,60.0,42.0
1618,54.5,60.0,42.0
1619,54.5,60.0,42.0
1620,54.5,60.0,42.0
1621,54.5,60.0,42.0
1622,54.5,60.0,42.0
1623,54.5,60.0,42.0
1624,54.5,60.0,42.0
1625,54.5,60.0,42.0
1626,54.5,60.0,42.0
1627,54.5,60.0,42.0
1628,54.5,60.0,42.0
1629,54.5,60.0,42.0
1630,54.5,60.0,42.0
1631,54.5,60.0,42.0
1632,54.5,60.0,42.0
1633,54.5,60.0,42.0
1634,54.5,60.0,42.0
1635,54.5,60.0,42.0
1636,54.5,60.0,42.0
1637,54.5,60.0,42.0
1638,54.5,60.0,42.0
1639,54.5,60.0,42.0
1640,54.5,60.0,42.0
1641,54.5,60.0,42.0
1642,54.5,60.0,42.0
1643,54.5,60.0,42.0
1644,54.5,60.0,42.0
1645,54.5,60.0,42.0
1646,54.5,60.0,42.0
1647,54.5,60.0,42.0
1648,54.5,60.0,42.0
1649,54.5,60.0,42.0
1650,54.5,60.0,42.0
1651,54.5,60.0,42.0
1652,54.5,60.0,42.0
1653,54.5,60.0,42.0
1654,54.5,60.0,42.0
1655,54.5,60.0,42.0
1656,54.5,60.0,42.0
1657,54.5,60.0,42.0
1658,54.5,60.0,42.0
1659,54.5,60.0,42.0
1660,54.5,60.0,42.0
1661,54.5,60.0,42.0
1662,54.5,60.0,42.0
1663,54.5,60.0,42.0
1664,54.5,60.0,42.0
1665,54.5,60.0,42.0
1666,54.5,60.0,42.0
1667,54.5,60.0,42.0
1668,54.5,60.0,42.0
1669,54.5,60.0,42.0
1670,54.5,60.0,42.0
1671,54.5,60.0,42.0
1672,54.5,60.0,42.0
1673,54.5,60.0,42.0
1674,54.5,60.0,42.0
1675,54.5,60.0,42.0
1676,54.5,60.0,42.0
1677,54.5,60.0,42.0
1678,54.5,60.0,42.0
1679,54.5,60.0,42.0
1680,54.5,60.0,42.0
1681,54.5,60.0,42.0
1682,54.5,60.0,42.0
1683,54.5,60.0,42.0
1684,54.5,60.0,42.0
1685,54.5,60.0,42.0
1686,54.5,60.0,42.0
1687,54.5,60.0,42.0
1688,54.5,60.0,42.0
1689,54.5,60.0,42.0
1690,54.5,60.0,42.0
1691,54.5,60.0,42.0
1692,54.5,60.0,42.0
1693,54.5,60.0,42.0
1694,54.5,60.0,42.0
1695,54.5,60.0,42.0
1696,54.5,60.0,42.0
1697,54.5,60.0,42.0
1698,54.5,60.0,42.0
1699,54.5,60.0,42.0
1700,54.5,60.0,42.0
1701,54.5,60.0,42.0
1702,54.5,60.0,42.0
1703,54.5,60.0,42.0
1704,54.5,60.0,42.0
1705,54.5,60.0,42.0
1706,54.5,60.0,42.0
1707,54.5,60.0,42.0
1708,54.5,60.0,42.0
1709,54.5,60.0,42.0
1710,54.5,60.0,42.0
1711,54.5,60.0,42.0
1712,54.5,60.0,42.0
1713,54.5,60.0,42.0
1714,54.5,60.0,42.0
1715,54.5,60.0,42.0
1716,54.5,60.0,42.0
1717,54.5,60.0,42.0
1718,54.5,60.0,42.0
1719,54.5,60.0,42.0
1720,54.5,60.0,42.0
1721,54.5,60.0,42.0
1722,54.5,60.0,42.0
1723,54.5,60.0,42.0
1724,54.5,60.0,42.0
1725,54.5,60.0,42.0
1726,54.5,60.0,42.0
1727,54.5,60.0,42.0
1728,54.5,60.0,42.0
1729,54.5,60.0,42.0
1730,54.5,60.0,42.0
1731,54.5,60.0,42.0
1732,54.5,60.0,42.0
1733,54.5,60.0,42.0
1734,54.5,60.0,42.0
1735,54.5,60.0,42.0
1736,54.5,60.0,42.0
1737,54.5,60.0,42.0
1738,54.5,60.0,42.0
1739,54.5,60.0,42.0
1740,54.5,60.0,42.0
1741,54.5,60.0,42.0
1742,54.5,60.0,42.0
1743,54.5,60.0,42.0
1744,54.5,60.0,42.0
1745,54.5,60.0,42.0
1746,54.5,60.0,42.0
1747,54.5,60.0,42.0
1748,54.5,60.0,42.0
1749,54.5,60.0,42.0
1750,54.5,60.0,42.0
1751,54.5,60.0,42.0
1752,54.5,60.0,42.0
1753,54.5,60.0,42.0
1754,54.5,60.0,42.0
1755,54.5,60.0,42.0
1756,54.5,60.0,42.0
1757,54.5,60.0,42.0
1758,54.5,60.0,42.0
1759,54.5,60.0,42.0
1760,54.5,60.0,42.0
1761,54.5,60.0,42.0
1762,54.5,60.0,42.0
1763,54.5,60.0,42.0
1764,54.5,60.0,42.0
1765,54.5,60.0,42.0
1766,54.5,60.0,42.0
1767,54.5,60.0,42.0
1768,54.5,60.0,42.0
1769,54.5,60.0,42.0
1770,54.5,60.0,42.0
1771,54.5,60.0,42.0
1772,54.5,60.0,42.0
1773,54.5,60.0,42.0
1774,54.5,60.0,42.0
1775,54.5,60.0,42.0
1776,54.5,60.0,42.0
1777,54.5,60.0,42.0
1778,54.5,60.0,42.0
1779,54.5,60.0,42.0
1780,54.5,60.0,42.0
1781,54.5,60.0,42.0
1782,54.5,60.0,42.0
1783,54.5,60.0,42.0
1784,54.5,60.0,42.0
1785,54.5,60.0,42.0
1786,54.5,60.0,42.0
1787,54.5,60.0,42.0
1788,54.5,60.0,42.0
1789,54.5,60.0,42.0
1790,54.5,60.0,42.0
1791,54.5,60.0,42.0
1792,54.5,60.0,42.0
1793,54.5,60.0,42.0
1794,54.5,60.0,42.0
1795,54.5,60.0,42.0
1796,54.5,60.0,42.0
1797,54.5,60.0,42.0
1798,54.5,60.0,42.0
1799,54.5,60.0,42.0
1800,54.5,60.0,42.0
1801,54.5,60.0,42.0
1802,54.5,60.0,42.0
1803,54.5,60.0,42.0
1804,54.5,60.0,42.0
1805,54.5,60.0,42.0
1806,54.5,60.0,42.0
1807,54.5,60.0,42.0
1808,54.5,60.0,42.0
1809,54.5,60.0,42.0
1810,54.5,60.0,42.0
1811,54.5,60.0,42.0
1812,54.5,60.0,42.0
1813,54.5,60.0,42.0
1814,54.5,60.0,42.0
1815,54.5,60.0,42.0
1816,54.5,60.0,42.0
1817,54.5,60.0,42.0
1818,54.5,60.0,42.0
1819,54.5,60.0,42.0
1820,54.5,60.0,42.0
1821,54.5,60.0,42.0
1822,54.5,60.0,42.0
1823,54.5,60.0,42.0
1824,54.5,60.0,42.0
1825,54.5,60.0,42.0
1826,54.5,60.0,42.0
1827,54.5,60.0,42.0
1828,54.5,60.0,42.0
1829,54.5,60.0,42.0
1830,54.5,60.0,42.0
1831,54.5,60.0,42.0
1832,54.5,60.0,42.0
1833,54.5,60.0,42.0
1834,54.5,60.0,42.0
1835,54.5,60.0,42.0
1836,54.5,60.0,42.0
1837,54.5,60.0,42.0
1838,54.5,60.0,42.0
1839,54.5,60.0,42.0
1840,54.5,60.0,42.0
1841,54.5,60.0,42.0
1842,54.5,60.0,42.0
1843,54.5,60.0,42.0
1844,54.5,60.0,42.0
1845,54.5,60.0,42.0
1846,54.5,60.0,42.0
1847,54.5,60.0,42.0
1848,54.5,60.0,42.0
1849,54.5,60.0,42.0
1850,54.5,60.0,42.0
1851,54.5,60.0,42.0
1852,54.5,60.0,42.0
1853,54.5,60.0,42.0
1854,54.5,60.0,42.0
1855,54.5,60.0,42.0
1856,54.5,60.0,42.0
1857,54.5,60.0,42.0
1858,54.5,60.0,42.0
1859,54.5,60.0,42.0
1860,54.5,60.0,42.0
1861,54.5,60.0,42.0
1862,54.5,60.0,42.0
1863,54.5,60.0,42.0
1864,54.5,60.0,42.0
1865,54.5,60.0,42.0
1866,54.5,60.0,42.0
1867,54.5,60.0,42.0
1868,54.5,60.0,42.0
1869,54.5,60.0,42.0
1870,54.5,60.0,42.0
1871,54.5,60.0,42.0
1872,54.5,60.0,42.0
1873,54.5,60.0,42.0
1874,54.5,60.0,42.0
1875,54.5,60.0,42.0
1876,54.5,60.0,42.0
1877,54.5,60.0,42.0
1878,54.5,60.0,42.0
1879,54.5,60.0,42.0
1880,54.5,60.0,42.0
1881,54.5,60.0,42.0
1882,54.5,60.0,42.0
1883,54.5,60.0,42.0
1884,54.5,60.0,42.0
1885,54.5,60.0,42.0
1886,54.5,60.0,42.0
1887,54.5,60.0,42.0
1888,54.5,60.0,42.0
1889,54.5,60.0,42.0
1890,54.5,60.0,42.0
1891,54.5,60.0,42.0
1892,54.5,60.0,42.0
1893,54.5,60.0,42.0
1894,54.5,60.0,42.0
1895,54.5,60.0,42.0
1896,54.5,60.0,42.0
1897,54.5,60.0,42.0
1898,54.5,60.0,42.0
1899,54.5,60.0,42.0
1900,54.5,60.0,42.0
1901,54.5,60.0,42.0
1902,54.5,60.0,42.0
1903,54.5,60.0,42.0
1904,54.5,60.0,42.0
1905,54.5,60.0,42.0
1906,54.5,60.0,42.0
1907,54.5,60.0,42.0
1908,54.5,60.0,42.0
1909,54.5,60.0,42.0
1910,54.5,60.0,42.0
1911,54.5,60.0,42.0
1912,54.5,60.0,42.0
1913,54.5,60.0,42.0
1914,54.5,60.0,42.0
1915,54.5,60.0,42.0
1916,54.5,60.0,42.0
1917,54.5,60.0,42.0
1918,54.5,60.0,42.0
1919,54.5,60.0,42.0
1920,54.5,60.0,42.0
1921,54.5,60.0,42.0
1922,54.5,60.0,42.0
1923,54.5,60.0,42.0
1924,54.5,60.0,42.0
