Time_Index,SE_CCGT-H2,MIDAT_CCGT-H2,NE_CCGT-H2,SE_OCGT-H2,MIDAT_OCGT-H2,NE_OCGT-H2
57382,0.9,0.9,0.9,0.9,0.9,0.9
57383,0.9,0.9,0.9,0.9,0.9,0.9
57384,0.9,0.9,0.9,0.9,0.9,0.9
57385,0.9,0.9,0.9,0.9,0.9,0.9
57386,0.9,0.9,0.9,0.9,0.9,0.9
57387,0.9,0.9,0.9,0.9,0.9,0.9
57388,0.9,0.9,0.9,0.9,0.9,0.9
57389,0.9,0.9,0.9,0.9,0.9,0.9
57390,0.9,0.9,0.9,0.9,0.9,0.9
57391,0.9,0.9,0.9,0.9,0.9,0.9
57392,0.9,0.9,0.9,0.9,0.9,0.9
57393,0.9,0.9,0.9,0.9,0.9,0.9
57394,0.9,0.9,0.9,0.9,0.9,0.9
57395,0.9,0.9,0.9,0.9,0.9,0.9
57396,0.9,0.9,0.9,0.9,0.9,0.9
57397,0.9,0.9,0.9,0.9,0.9,0.9
57398,0.9,0.9,0.9,0.9,0.9,0.9
57399,0.9,0.9,0.9,0.9,0.9,0.9
57400,0.9,0.9,0.9,0.9,0.9,0.9
57401,0.9,0.9,0.9,0.9,0.9,0.9
57402,0.9,0.9,0.9,0.9,0.9,0.9
57403,0.9,0.9,0.9,0.9,0.9,0.9
57404,0.9,0.9,0.9,0.9,0.9,0.9
57405,0.9,0.9,0.9,0.9,0.9,0.9
57406,0.9,0.9,0.9,0.9,0.9,0.9
57407,0.9,0.9,0.9,0.9,0.9,0.9
57408,0.9,0.9,0.9,0.9,0.9,0.9
57409,0.9,0.9,0.9,0.9,0.9,0.9
57410,0.9,0.9,0.9,0.9,0.9,0.9
57411,0.9,0.9,0.9,0.9,0.9,0.9
57412,0.9,0.9,0.9,0.9,0.9,0.9
57413,0.9,0.9,0.9,0.9,0.9,0.9
57414,0.9,0.9,0.9,0.9,0.9,0.9
57415,0.9,0.9,0.9,0.9,0.9,0.9
57416,0.9,0.9,0.9,0.9,0.9,0.9
57417,0.9,0.9,0.9,0.9,0.9,0.9
57418,0.9,0.9,0.9,0.9,0.9,0.9
57419,0.9,0.9,0.9,0.9,0.9,0.9
57420,0.9,0.9,0.9,0.9,0.9,0.9
57421,0.9,0.9,0.9,0.9,0.9,0.9
57422,0.9,0.9,0.9,0.9,0.9,0.9
57423,0.9,0.9,0.9,0.9,0.9,0.9
57424,0.9,0.9,0.9,0.9,0.9,0.9
57425,0.9,0.9,0.9,0.9,0.9,0.9
57426,0.9,0.9,0.9,0.9,0.9,0.9
57427,0.9,0.9,0.9,0.9,0.9,0.9
57428,0.9,0.9,0.9,0.9,0.9,0.9
57429,0.9,0.9,0.9,0.9,0.9,0.9
57430,0.9,0.9,0.9,0.9,0.9,0.9
57431,0.9,0.9,0.9,0.9,0.9,0.9
57432,0.9,0.9,0.9,0.9,0.9,0.9
57433,0.9,0.9,0.9,0.9,0.9,0.9
57434,0.9,0.9,0.9,0.9,0.9,0.9
57435,0.9,0.9,0.9,0.9,0.9,0.9
57436,0.9,0.9,0.9,0.9,0.9,0.9
57437,0.9,0.9,0.9,0.9,0.9,0.9
57438,0.9,0.9,0.9,0.9,0.9,0.9
57439,0.9,0.9,0.9,0.9,0.9,0.9
57440,0.9,0.9,0.9,0.9,0.9,0.9
57441,0.9,0.9,0.9,0.9,0.9,0.9
57442,0.9,0.9,0.9,0.9,0.9,0.9
57443,0.9,0.9,0.9,0.9,0.9,0.9
57444,0.9,0.9,0.9,0.9,0.9,0.9
57445,0.9,0.9,0.9,0.9,0.9,0.9
57446,0.9,0.9,0.9,0.9,0.9,0.9
57447,0.9,0.9,0.9,0.9,0.9,0.9
57448,0.9,0.9,0.9,0.9,0.9,0.9
57449,0.9,0.9,0.9,0.9,0.9,0.9
57450,0.9,0.9,0.9,0.9,0.9,0.9
57451,0.9,0.9,0.9,0.9,0.9,0.9
57452,0.9,0.9,0.9,0.9,0.9,0.9
57453,0.9,0.9,0.9,0.9,0.9,0.9
57454,0.9,0.9,0.9,0.9,0.9,0.9
57455,0.9,0.9,0.9,0.9,0.9,0.9
57456,0.9,0.9,0.9,0.9,0.9,0.9
57457,0.9,0.9,0.9,0.9,0.9,0.9
57458,0.9,0.9,0.9,0.9,0.9,0.9
57459,0.9,0.9,0.9,0.9,0.9,0.9
57460,0.9,0.9,0.9,0.9,0.9,0.9
57461,0.9,0.9,0.9,0.9,0.9,0.9
57462,0.9,0.9,0.9,0.9,0.9,0.9
57463,0.9,0.9,0.9,0.9,0.9,0.9
57464,0.9,0.9,0.9,0.9,0.9,0.9
57465,0.9,0.9,0.9,0.9,0.9,0.9
57466,0.9,0.9,0.9,0.9,0.9,0.9
57467,0.9,0.9,0.9,0.9,0.9,0.9
57468,0.9,0.9,0.9,0.9,0.9,0.9
57469,0.9,0.9,0.9,0.9,0.9,0.9
57470,0.9,0.9,0.9,0.9,0.9,0.9
57471,0.9,0.9,0.9,0.9,0.9,0.9
57472,0.9,0.9,0.9,0.9,0.9,0.9
57473,0.9,0.9,0.9,0.9,0.9,0.9
57474,0.9,0.9,0.9,0.9,0.9,0.9
57475,0.9,0.9,0.9,0.9,0.9,0.9
57476,0.9,0.9,0.9,0.9,0.9,0.9
57477,0.9,0.9,0.9,0.9,0.9,0.9
57478,0.9,0.9,0.9,0.9,0.9,0.9
57479,0.9,0.9,0.9,0.9,0.9,0.9
57480,0.9,0.9,0.9,0.9,0.9,0.9
57481,0.9,0.9,0.9,0.9,0.9,0.9
57482,0.9,0.9,0.9,0.9,0.9,0.9
57483,0.9,0.9,0.9,0.9,0.9,0.9
57484,0.9,0.9,0.9,0.9,0.9,0.9
57485,0.9,0.9,0.9,0.9,0.9,0.9
57486,0.9,0.9,0.9,0.9,0.9,0.9
57487,0.9,0.9,0.9,0.9,0.9,0.9
57488,0.9,0.9,0.9,0.9,0.9,0.9
57489,0.9,0.9,0.9,0.9,0.9,0.9
57490,0.9,0.9,0.9,0.9,0.9,0.9
57491,0.9,0.9,0.9,0.9,0.9,0.9
57492,0.9,0.9,0.9,0.9,0.9,0.9
57493,0.9,0.9,0.9,0.9,0.9,0.9
57494,0.9,0.9,0.9,0.9,0.9,0.9
57495,0.9,0.9,0.9,0.9,0.9,0.9
57496,0.9,0.9,0.9,0.9,0.9,0.9
57497,0.9,0.9,0.9,0.9,0.9,0.9
57498,0.9,0.9,0.9,0.9,0.9,0.9
57499,0.9,0.9,0.9,0.9,0.9,0.9
57500,0.9,0.9,0.9,0.9,0.9,0.9
57501,0.9,0.9,0.9,0.9,0.9,0.9
57502,0.9,0.9,0.9,0.9,0.9,0.9
57503,0.9,0.9,0.9,0.9,0.9,0.9
57504,0.9,0.9,0.9,0.9,0.9,0.9
57505,0.9,0.9,0.9,0.9,0.9,0.9
57506,0.9,0.9,0.9,0.9,0.9,0.9
57507,0.9,0.9,0.9,0.9,0.9,0.9
57508,0.9,0.9,0.9,0.9,0.9,0.9
57509,0.9,0.9,0.9,0.9,0.9,0.9
57510,0.9,0.9,0.9,0.9,0.9,0.9
57511,0.9,0.9,0.9,0.9,0.9,0.9
57512,0.9,0.9,0.9,0.9,0.9,0.9
57513,0.9,0.9,0.9,0.9,0.9,0.9
57514,0.9,0.9,0.9,0.9,0.9,0.9
57515,0.9,0.9,0.9,0.9,0.9,0.9
57516,0.9,0.9,0.9,0.9,0.9,0.9
57517,0.9,0.9,0.9,0.9,0.9,0.9
57518,0.9,0.9,0.9,0.9,0.9,0.9
57519,0.9,0.9,0.9,0.9,0.9,0.9
57520,0.9,0.9,0.9,0.9,0.9,0.9
57521,0.9,0.9,0.9,0.9,0.9,0.9
57522,0.9,0.9,0.9,0.9,0.9,0.9
57523,0.9,0.9,0.9,0.9,0.9,0.9
57524,0.9,0.9,0.9,0.9,0.9,0.9
57525,0.9,0.9,0.9,0.9,0.9,0.9
57526,0.9,0.9,0.9,0.9,0.9,0.9
57527,0.9,0.9,0.9,0.9,0.9,0.9
57528,0.9,0.9,0.9,0.9,0.9,0.9
57529,0.9,0.9,0.9,0.9,0.9,0.9
57530,0.9,0.9,0.9,0.9,0.9,0.9
57531,0.9,0.9,0.9,0.9,0.9,0.9
57532,0.9,0.9,0.9,0.9,0.9,0.9
57533,0.9,0.9,0.9,0.9,0.9,0.9
57534,0.9,0.9,0.9,0.9,0.9,0.9
57535,0.9,0.9,0.9,0.9,0.9,0.9
57536,0.9,0.9,0.9,0.9,0.9,0.9
57537,0.9,0.9,0.9,0.9,0.9,0.9
57538,0.9,0.9,0.9,0.9,0.9,0.9
57539,0.9,0.9,0.9,0.9,0.9,0.9
57540,0.9,0.9,0.9,0.9,0.9,0.9
57541,0.9,0.9,0.9,0.9,0.9,0.9
57542,0.9,0.9,0.9,0.9,0.9,0.9
57543,0.9,0.9,0.9,0.9,0.9,0.9
57544,0.9,0.9,0.9,0.9,0.9,0.9
57545,0.9,0.9,0.9,0.9,0.9,0.9
57546,0.9,0.9,0.9,0.9,0.9,0.9
57547,0.9,0.9,0.9,0.9,0.9,0.9
57548,0.9,0.9,0.9,0.9,0.9,0.9
57549,0.9,0.9,0.9,0.9,0.9,0.9
57550,0.9,0.9,0.9,0.9,0.9,0.9
57551,0.9,0.9,0.9,0.9,0.9,0.9
57552,0.9,0.9,0.9,0.9,0.9,0.9
57553,0.9,0.9,0.9,0.9,0.9,0.9
57554,0.9,0.9,0.9,0.9,0.9,0.9
57555,0.9,0.9,0.9,0.9,0.9,0.9
57556,0.9,0.9,0.9,0.9,0.9,0.9
57557,0.9,0.9,0.9,0.9,0.9,0.9
57558,0.9,0.9,0.9,0.9,0.9,0.9
57559,0.9,0.9,0.9,0.9,0.9,0.9
57560,0.9,0.9,0.9,0.9,0.9,0.9
57561,0.9,0.9,0.9,0.9,0.9,0.9
57562,0.9,0.9,0.9,0.9,0.9,0.9
57563,0.9,0.9,0.9,0.9,0.9,0.9
57564,0.9,0.9,0.9,0.9,0.9,0.9
57565,0.9,0.9,0.9,0.9,0.9,0.9
57566,0.9,0.9,0.9,0.9,0.9,0.9
57567,0.9,0.9,0.9,0.9,0.9,0.9
57568,0.9,0.9,0.9,0.9,0.9,0.9
57569,0.9,0.9,0.9,0.9,0.9,0.9
57570,0.9,0.9,0.9,0.9,0.9,0.9
57571,0.9,0.9,0.9,0.9,0.9,0.9
57572,0.9,0.9,0.9,0.9,0.9,0.9
57573,0.9,0.9,0.9,0.9,0.9,0.9
57574,0.9,0.9,0.9,0.9,0.9,0.9
57575,0.9,0.9,0.9,0.9,0.9,0.9
57576,0.9,0.9,0.9,0.9,0.9,0.9
57577,0.9,0.9,0.9,0.9,0.9,0.9
57578,0.9,0.9,0.9,0.9,0.9,0.9
57579,0.9,0.9,0.9,0.9,0.9,0.9
57580,0.9,0.9,0.9,0.9,0.9,0.9
57581,0.9,0.9,0.9,0.9,0.9,0.9
57582,0.9,0.9,0.9,0.9,0.9,0.9
57583,0.9,0.9,0.9,0.9,0.9,0.9
57584,0.9,0.9,0.9,0.9,0.9,0.9
57585,0.9,0.9,0.9,0.9,0.9,0.9
57586,0.9,0.9,0.9,0.9,0.9,0.9
57587,0.9,0.9,0.9,0.9,0.9,0.9
57588,0.9,0.9,0.9,0.9,0.9,0.9
57589,0.9,0.9,0.9,0.9,0.9,0.9
57590,0.9,0.9,0.9,0.9,0.9,0.9
57591,0.9,0.9,0.9,0.9,0.9,0.9
57592,0.9,0.9,0.9,0.9,0.9,0.9
57593,0.9,0.9,0.9,0.9,0.9,0.9
57594,0.9,0.9,0.9,0.9,0.9,0.9
57595,0.9,0.9,0.9,0.9,0.9,0.9
57596,0.9,0.9,0.9,0.9,0.9,0.9
57597,0.9,0.9,0.9,0.9,0.9,0.9
57598,0.9,0.9,0.9,0.9,0.9,0.9
57599,0.9,0.9,0.9,0.9,0.9,0.9
57600,0.9,0.9,0.9,0.9,0.9,0.9
57601,0.9,0.9,0.9,0.9,0.9,0.9
57602,0.9,0.9,0.9,0.9,0.9,0.9
57603,0.9,0.9,0.9,0.9,0.9,0.9
57604,0.9,0.9,0.9,0.9,0.9,0.9
57605,0.9,0.9,0.9,0.9,0.9,0.9
57606,0.9,0.9,0.9,0.9,0.9,0.9
57607,0.9,0.9,0.9,0.9,0.9,0.9
57608,0.9,0.9,0.9,0.9,0.9,0.9
57609,0.9,0.9,0.9,0.9,0.9,0.9
57610,0.9,0.9,0.9,0.9,0.9,0.9
57611,0.9,0.9,0.9,0.9,0.9,0.9
57612,0.9,0.9,0.9,0.9,0.9,0.9
57613,0.9,0.9,0.9,0.9,0.9,0.9
57614,0.9,0.9,0.9,0.9,0.9,0.9
57615,0.9,0.9,0.9,0.9,0.9,0.9
57616,0.9,0.9,0.9,0.9,0.9,0.9
57617,0.9,0.9,0.9,0.9,0.9,0.9
57618,0.9,0.9,0.9,0.9,0.9,0.9
57619,0.9,0.9,0.9,0.9,0.9,0.9
57620,0.9,0.9,0.9,0.9,0.9,0.9
57621,0.9,0.9,0.9,0.9,0.9,0.9
57622,0.9,0.9,0.9,0.9,0.9,0.9
57623,0.9,0.9,0.9,0.9,0.9,0.9
57624,0.9,0.9,0.9,0.9,0.9,0.9
57625,0.9,0.9,0.9,0.9,0.9,0.9
57626,0.9,0.9,0.9,0.9,0.9,0.9
57627,0.9,0.9,0.9,0.9,0.9,0.9
57628,0.9,0.9,0.9,0.9,0.9,0.9
57629,0.9,0.9,0.9,0.9,0.9,0.9
57630,0.9,0.9,0.9,0.9,0.9,0.9
57631,0.9,0.9,0.9,0.9,0.9,0.9
57632,0.9,0.9,0.9,0.9,0.9,0.9
57633,0.9,0.9,0.9,0.9,0.9,0.9
57634,0.9,0.9,0.9,0.9,0.9,0.9
57635,0.9,0.9,0.9,0.9,0.9,0.9
57636,0.9,0.9,0.9,0.9,0.9,0.9
57637,0.9,0.9,0.9,0.9,0.9,0.9
57638,0.9,0.9,0.9,0.9,0.9,0.9
57639,0.9,0.9,0.9,0.9,0.9,0.9
57640,0.9,0.9,0.9,0.9,0.9,0.9
57641,0.9,0.9,0.9,0.9,0.9,0.9
57642,0.9,0.9,0.9,0.9,0.9,0.9
57643,0.9,0.9,0.9,0.9,0.9,0.9
57644,0.9,0.9,0.9,0.9,0.9,0.9
57645,0.9,0.9,0.9,0.9,0.9,0.9
57646,0.9,0.9,0.9,0.9,0.9,0.9
57647,0.9,0.9,0.9,0.9,0.9,0.9
57648,0.9,0.9,0.9,0.9,0.9,0.9
57649,0.9,0.9,0.9,0.9,0.9,0.9
57650,0.9,0.9,0.9,0.9,0.9,0.9
57651,0.9,0.9,0.9,0.9,0.9,0.9
57652,0.9,0.9,0.9,0.9,0.9,0.9
57653,0.9,0.9,0.9,0.9,0.9,0.9
57654,0.9,0.9,0.9,0.9,0.9,0.9
57655,0.9,0.9,0.9,0.9,0.9,0.9
57656,0.9,0.9,0.9,0.9,0.9,0.9
57657,0.9,0.9,0.9,0.9,0.9,0.9
57658,0.9,0.9,0.9,0.9,0.9,0.9
57659,0.9,0.9,0.9,0.9,0.9,0.9
57660,0.9,0.9,0.9,0.9,0.9,0.9
57661,0.9,0.9,0.9,0.9,0.9,0.9
57662,0.9,0.9,0.9,0.9,0.9,0.9
57663,0.9,0.9,0.9,0.9,0.9,0.9
57664,0.9,0.9,0.9,0.9,0.9,0.9
57665,0.9,0.9,0.9,0.9,0.9,0.9
57666,0.9,0.9,0.9,0.9,0.9,0.9
57667,0.9,0.9,0.9,0.9,0.9,0.9
57668,0.9,0.9,0.9,0.9,0.9,0.9
57669,0.9,0.9,0.9,0.9,0.9,0.9
57670,0.9,0.9,0.9,0.9,0.9,0.9
57671,0.9,0.9,0.9,0.9,0.9,0.9
57672,0.9,0.9,0.9,0.9,0.9,0.9
57673,0.9,0.9,0.9,0.9,0.9,0.9
57674,0.9,0.9,0.9,0.9,0.9,0.9
57675,0.9,0.9,0.9,0.9,0.9,0.9
57676,0.9,0.9,0.9,0.9,0.9,0.9
57677,0.9,0.9,0.9,0.9,0.9,0.9
57678,0.9,0.9,0.9,0.9,0.9,0.9
57679,0.9,0.9,0.9,0.9,0.9,0.9
57680,0.9,0.9,0.9,0.9,0.9,0.9
57681,0.9,0.9,0.9,0.9,0.9,0.9
57682,0.9,0.9,0.9,0.9,0.9,0.9
57683,0.9,0.9,0.9,0.9,0.9,0.9
57684,0.9,0.9,0.9,0.9,0.9,0.9
57685,0.9,0.9,0.9,0.9,0.9,0.9
57686,0.9,0.9,0.9,0.9,0.9,0.9
57687,0.9,0.9,0.9,0.9,0.9,0.9
57688,0.9,0.9,0.9,0.9,0.9,0.9
57689,0.9,0.9,0.9,0.9,0.9,0.9
57690,0.9,0.9,0.9,0.9,0.9,0.9
57691,0.9,0.9,0.9,0.9,0.9,0.9
57692,0.9,0.9,0.9,0.9,0.9,0.9
57693,0.9,0.9,0.9,0.9,0.9,0.9
57694,0.9,0.9,0.9,0.9,0.9,0.9
57695,0.9,0.9,0.9,0.9,0.9,0.9
57696,0.9,0.9,0.9,0.9,0.9,0.9
57697,0.9,0.9,0.9,0.9,0.9,0.9
57698,0.9,0.9,0.9,0.9,0.9,0.9
57699,0.9,0.9,0.9,0.9,0.9,0.9
57700,0.9,0.9,0.9,0.9,0.9,0.9
57701,0.9,0.9,0.9,0.9,0.9,0.9
57702,0.9,0.9,0.9,0.9,0.9,0.9
57703,0.9,0.9,0.9,0.9,0.9,0.9
57704,0.9,0.9,0.9,0.9,0.9,0.9
57705,0.9,0.9,0.9,0.9,0.9,0.9
57706,0.9,0.9,0.9,0.9,0.9,0.9
57707,0.9,0.9,0.9,0.9,0.9,0.9
57708,0.9,0.9,0.9,0.9,0.9,0.9
57709,0.9,0.9,0.9,0.9,0.9,0.9
57710,0.9,0.9,0.9,0.9,0.9,0.9
57711,0.9,0.9,0.9,0.9,0.9,0.9
57712,0.9,0.9,0.9,0.9,0.9,0.9
57713,0.9,0.9,0.9,0.9,0.9,0.9
57714,0.9,0.9,0.9,0.9,0.9,0.9
57715,0.9,0.9,0.9,0.9,0.9,0.9
57716,0.9,0.9,0.9,0.9,0.9,0.9
57717,0.9,0.9,0.9,0.9,0.9,0.9
57718,0.9,0.9,0.9,0.9,0.9,0.9
57719,0.9,0.9,0.9,0.9,0.9,0.9
57720,0.9,0.9,0.9,0.9,0.9,0.9
57721,0.9,0.9,0.9,0.9,0.9,0.9
57722,0.9,0.9,0.9,0.9,0.9,0.9
57723,0.9,0.9,0.9,0.9,0.9,0.9
57724,0.9,0.9,0.9,0.9,0.9,0.9
57725,0.9,0.9,0.9,0.9,0.9,0.9
57726,0.9,0.9,0.9,0.9,0.9,0.9
57727,0.9,0.9,0.9,0.9,0.9,0.9
57728,0.9,0.9,0.9,0.9,0.9,0.9
57729,0.9,0.9,0.9,0.9,0.9,0.9
57730,0.9,0.9,0.9,0.9,0.9,0.9
57731,0.9,0.9,0.9,0.9,0.9,0.9
57732,0.9,0.9,0.9,0.9,0.9,0.9
57733,0.9,0.9,0.9,0.9,0.9,0.9
57734,0.9,0.9,0.9,0.9,0.9,0.9
57735,0.9,0.9,0.9,0.9,0.9,0.9
57736,0.9,0.9,0.9,0.9,0.9,0.9
57737,0.9,0.9,0.9,0.9,0.9,0.9
57738,0.9,0.9,0.9,0.9,0.9,0.9
57739,0.9,0.9,0.9,0.9,0.9,0.9
57740,0.9,0.9,0.9,0.9,0.9,0.9
57741,0.9,0.9,0.9,0.9,0.9,0.9
57742,0.9,0.9,0.9,0.9,0.9,0.9
57743,0.9,0.9,0.9,0.9,0.9,0.9
57744,0.9,0.9,0.9,0.9,0.9,0.9
57745,0.9,0.9,0.9,0.9,0.9,0.9
57746,0.9,0.9,0.9,0.9,0.9,0.9
57747,0.9,0.9,0.9,0.9,0.9,0.9
57748,0.9,0.9,0.9,0.9,0.9,0.9
57749,0.9,0.9,0.9,0.9,0.9,0.9
57750,0.9,0.9,0.9,0.9,0.9,0.9
57751,0.9,0.9,0.9,0.9,0.9,0.9
57752,0.9,0.9,0.9,0.9,0.9,0.9
57753,0.9,0.9,0.9,0.9,0.9,0.9
57754,0.9,0.9,0.9,0.9,0.9,0.9
57755,0.9,0.9,0.9,0.9,0.9,0.9
57756,0.9,0.9,0.9,0.9,0.9,0.9
57757,0.9,0.9,0.9,0.9,0.9,0.9
57758,0.9,0.9,0.9,0.9,0.9,0.9
57759,0.9,0.9,0.9,0.9,0.9,0.9
57760,0.9,0.9,0.9,0.9,0.9,0.9
57761,0.9,0.9,0.9,0.9,0.9,0.9
57762,0.9,0.9,0.9,0.9,0.9,0.9
57763,0.9,0.9,0.9,0.9,0.9,0.9
57764,0.9,0.9,0.9,0.9,0.9,0.9
57765,0.9,0.9,0.9,0.9,0.9,0.9
57766,0.9,0.9,0.9,0.9,0.9,0.9
57767,0.9,0.9,0.9,0.9,0.9,0.9
57768,0.9,0.9,0.9,0.9,0.9,0.9
57769,0.9,0.9,0.9,0.9,0.9,0.9
57770,0.9,0.9,0.9,0.9,0.9,0.9
57771,0.9,0.9,0.9,0.9,0.9,0.9
57772,0.9,0.9,0.9,0.9,0.9,0.9
57773,0.9,0.9,0.9,0.9,0.9,0.9
57774,0.9,0.9,0.9,0.9,0.9,0.9
57775,0.9,0.9,0.9,0.9,0.9,0.9
57776,0.9,0.9,0.9,0.9,0.9,0.9
57777,0.9,0.9,0.9,0.9,0.9,0.9
57778,0.9,0.9,0.9,0.9,0.9,0.9
57779,0.9,0.9,0.9,0.9,0.9,0.9
57780,0.9,0.9,0.9,0.9,0.9,0.9
57781,0.9,0.9,0.9,0.9,0.9,0.9
57782,0.9,0.9,0.9,0.9,0.9,0.9
57783,0.9,0.9,0.9,0.9,0.9,0.9
57784,0.9,0.9,0.9,0.9,0.9,0.9
57785,0.9,0.9,0.9,0.9,0.9,0.9
57786,0.9,0.9,0.9,0.9,0.9,0.9
57787,0.9,0.9,0.9,0.9,0.9,0.9
57788,0.9,0.9,0.9,0.9,0.9,0.9
57789,0.9,0.9,0.9,0.9,0.9,0.9
57790,0.9,0.9,0.9,0.9,0.9,0.9
57791,0.9,0.9,0.9,0.9,0.9,0.9
57792,0.9,0.9,0.9,0.9,0.9,0.9
57793,0.9,0.9,0.9,0.9,0.9,0.9
57794,0.9,0.9,0.9,0.9,0.9,0.9
57795,0.9,0.9,0.9,0.9,0.9,0.9
57796,0.9,0.9,0.9,0.9,0.9,0.9
57797,0.9,0.9,0.9,0.9,0.9,0.9
57798,0.9,0.9,0.9,0.9,0.9,0.9
57799,0.9,0.9,0.9,0.9,0.9,0.9
57800,0.9,0.9,0.9,0.9,0.9,0.9
57801,0.9,0.9,0.9,0.9,0.9,0.9
57802,0.9,0.9,0.9,0.9,0.9,0.9
57803,0.9,0.9,0.9,0.9,0.9,0.9
57804,0.9,0.9,0.9,0.9,0.9,0.9
57805,0.9,0.9,0.9,0.9,0.9,0.9
57806,0.9,0.9,0.9,0.9,0.9,0.9
57807,0.9,0.9,0.9,0.9,0.9,0.9
57808,0.9,0.9,0.9,0.9,0.9,0.9
57809,0.9,0.9,0.9,0.9,0.9,0.9
57810,0.9,0.9,0.9,0.9,0.9,0.9
57811,0.9,0.9,0.9,0.9,0.9,0.9
57812,0.9,0.9,0.9,0.9,0.9,0.9
57813,0.9,0.9,0.9,0.9,0.9,0.9
57814,0.9,0.9,0.9,0.9,0.9,0.9
57815,0.9,0.9,0.9,0.9,0.9,0.9
57816,0.9,0.9,0.9,0.9,0.9,0.9
57817,0.9,0.9,0.9,0.9,0.9,0.9
57818,0.9,0.9,0.9,0.9,0.9,0.9
57819,0.9,0.9,0.9,0.9,0.9,0.9
57820,0.9,0.9,0.9,0.9,0.9,0.9
57821,0.9,0.9,0.9,0.9,0.9,0.9
57822,0.9,0.9,0.9,0.9,0.9,0.9
57823,0.9,0.9,0.9,0.9,0.9,0.9
57824,0.9,0.9,0.9,0.9,0.9,0.9
57825,0.9,0.9,0.9,0.9,0.9,0.9
57826,0.9,0.9,0.9,0.9,0.9,0.9
57827,0.9,0.9,0.9,0.9,0.9,0.9
57828,0.9,0.9,0.9,0.9,0.9,0.9
57829,0.9,0.9,0.9,0.9,0.9,0.9
57830,0.9,0.9,0.9,0.9,0.9,0.9
57831,0.9,0.9,0.9,0.9,0.9,0.9
57832,0.9,0.9,0.9,0.9,0.9,0.9
57833,0.9,0.9,0.9,0.9,0.9,0.9
57834,0.9,0.9,0.9,0.9,0.9,0.9
57835,0.9,0.9,0.9,0.9,0.9,0.9
57836,0.9,0.9,0.9,0.9,0.9,0.9
57837,0.9,0.9,0.9,0.9,0.9,0.9
57838,0.9,0.9,0.9,0.9,0.9,0.9
57839,0.9,0.9,0.9,0.9,0.9,0.9
57840,0.9,0.9,0.9,0.9,0.9,0.9
57841,0.9,0.9,0.9,0.9,0.9,0.9
57842,0.9,0.9,0.9,0.9,0.9,0.9
57843,0.9,0.9,0.9,0.9,0.9,0.9
57844,0.9,0.9,0.9,0.9,0.9,0.9
57845,0.9,0.9,0.9,0.9,0.9,0.9
57846,0.9,0.9,0.9,0.9,0.9,0.9
57847,0.9,0.9,0.9,0.9,0.9,0.9
57848,0.9,0.9,0.9,0.9,0.9,0.9
57849,0.9,0.9,0.9,0.9,0.9,0.9
57850,0.9,0.9,0.9,0.9,0.9,0.9
57851,0.9,0.9,0.9,0.9,0.9,0.9
57852,0.9,0.9,0.9,0.9,0.9,0.9
57853,0.9,0.9,0.9,0.9,0.9,0.9
57854,0.9,0.9,0.9,0.9,0.9,0.9
57855,0.9,0.9,0.9,0.9,0.9,0.9
57856,0.9,0.9,0.9,0.9,0.9,0.9
57857,0.9,0.9,0.9,0.9,0.9,0.9
57858,0.9,0.9,0.9,0.9,0.9,0.9
57859,0.9,0.9,0.9,0.9,0.9,0.9
57860,0.9,0.9,0.9,0.9,0.9,0.9
57861,0.9,0.9,0.9,0.9,0.9,0.9
57862,0.9,0.9,0.9,0.9,0.9,0.9
57863,0.9,0.9,0.9,0.9,0.9,0.9
57864,0.9,0.9,0.9,0.9,0.9,0.9
57865,0.9,0.9,0.9,0.9,0.9,0.9
57866,0.9,0.9,0.9,0.9,0.9,0.9
57867,0.9,0.9,0.9,0.9,0.9,0.9
57868,0.9,0.9,0.9,0.9,0.9,0.9
57869,0.9,0.9,0.9,0.9,0.9,0.9
57870,0.9,0.9,0.9,0.9,0.9,0.9
57871,0.9,0.9,0.9,0.9,0.9,0.9
57872,0.9,0.9,0.9,0.9,0.9,0.9
57873,0.9,0.9,0.9,0.9,0.9,0.9
57874,0.9,0.9,0.9,0.9,0.9,0.9
57875,0.9,0.9,0.9,0.9,0.9,0.9
57876,0.9,0.9,0.9,0.9,0.9,0.9
57877,0.9,0.9,0.9,0.9,0.9,0.9
57878,0.9,0.9,0.9,0.9,0.9,0.9
57879,0.9,0.9,0.9,0.9,0.9,0.9
57880,0.9,0.9,0.9,0.9,0.9,0.9
57881,0.9,0.9,0.9,0.9,0.9,0.9
57882,0.9,0.9,0.9,0.9,0.9,0.9
57883,0.9,0.9,0.9,0.9,0.9,0.9
57884,0.9,0.9,0.9,0.9,0.9,0.9
57885,0.9,0.9,0.9,0.9,0.9,0.9
57886,0.9,0.9,0.9,0.9,0.9,0.9
57887,0.9,0.9,0.9,0.9,0.9,0.9
57888,0.9,0.9,0.9,0.9,0.9,0.9
57889,0.9,0.9,0.9,0.9,0.9,0.9
57890,0.9,0.9,0.9,0.9,0.9,0.9
57891,0.9,0.9,0.9,0.9,0.9,0.9
57892,0.9,0.9,0.9,0.9,0.9,0.9
57893,0.9,0.9,0.9,0.9,0.9,0.9
57894,0.9,0.9,0.9,0.9,0.9,0.9
57895,0.9,0.9,0.9,0.9,0.9,0.9
57896,0.9,0.9,0.9,0.9,0.9,0.9
